"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.813805212E1,9.614506531E-1,-1.000818787E1,5.411247253E-1,1.006881461E1
3.814809412E1,1.269510040E0,-9.824370117E0,6.227050781E-1,9.925606559E0
3.815813512E1,1.526226196E0,-9.261241150E0,5.631289673E-1,9.403035056E0
3.816817713E1,1.671873322E0,-8.868008881E0,5.301974487E-1,9.039792655E0
3.817821812E1,1.752106476E0,-8.643475800E0,2.830613708E-1,8.823812937E0
3.818826012E1,1.717079315E0,-8.952882385E0,-2.110610962E-1,9.118498296E0
3.819830112E1,1.460213470E0,-9.818083191E0,-6.767427063E-1,9.949118635E0
3.820834312E1,8.994795227E-1,-1.061143341E1,-8.559201050E-1,1.068382804E1
3.821838412E1,2.835104370E-1,-1.088326813E1,-8.842112732E-1,1.092280792E1
3.822842612E1,-1.827699280E-1,-1.083446960E1,-8.753796387E-1,1.087131206E1
3.823846712E1,-5.218148804E-1,-1.052491333E1,-7.351213074E-1,1.056345089E1
3.824850912E1,-6.414161682E-1,-9.724827118E0,-4.593946838E-1,9.756778190E0
3.825855012E1,-3.264710999E-1,-8.529712372E0,-5.478607178E-2,8.536133670E0
3.826859212E1,5.406756592E-1,-7.774682465E0,3.014730835E-1,7.799288661E0
3.827863312E1,1.530567169E0,-8.012687531E0,3.457809448E-1,8.164885901E0
3.828867512E1,2.184856567E0,-8.941655731E0,-3.083587646E-2,9.204768128E0
3.829871612E1,2.552641754E0,-1.009710297E1,-6.213578796E-1,1.043329065E1
3.830875813E1,2.606978760E0,-1.099388809E1,-1.193767548E0,1.136164577E1
3.831879912E1,2.108066254E0,-1.118788467E1,-1.436712341E0,1.147505334E1
3.832884112E1,1.031804352E0,-1.061742096E1,-1.235530701E0,1.073875152E1
3.833888212E1,3.588038635E-1,-9.562115479E0,-9.361532593E-1,9.614529399E0
3.834892412E1,1.345701599E-1,-8.766968994E0,-6.644682312E-1,8.793143494E0
3.835896512E1,-5.463638306E-2,-8.384664001E0,-2.894979858E-1,8.389838177E0
3.836900712E1,-1.676513672E-1,-8.222850494E0,-9.026229858E-2,8.225054682E0
3.837904812E1,-9.789642334E-2,-8.347541199E0,-2.264790344E-1,8.351186774E0
3.838909012E1,-9.430389404E-2,-8.602161713E0,-4.327500916E-1,8.613556292E0
3.839913112E1,-3.258723450E-1,-8.828341370E0,-6.233038330E-1,8.856314797E0
3.840917312E1,-6.475534058E-1,-8.908574524E0,-8.141569519E-1,8.969106812E0
3.841921412E1,-9.466314697E-1,-8.732690277E0,-9.169931030E-1,8.831583491E0
3.842925612E1,-1.204096069E0,-8.420888672E0,-9.448352051E-1,8.558850795E0
3.843929712E1,-1.433269501E0,-8.153245239E0,-1.089284821E0,8.349623394E0
3.844933912E1,-1.671124878E0,-8.018974457E0,-1.484912109E0,8.324756673E0
3.845938013E1,-1.903591461E0,-7.946674805E0,-2.224374390E0,8.468833587E0
3.846942212E1,-2.169588318E0,-7.788304138E0,-3.236868896E0,8.708737858E0
3.847946312E1,-2.508782959E0,-7.373666382E0,-4.416266327E0,8.953678357E0
3.848950512E1,-2.857557678E0,-6.769971771E0,-5.480553131E0,9.167039669E0
3.849954612E1,-3.212170258E0,-6.096222839E0,-5.898034973E0,9.070214287E0
3.850958812E1,-3.589385834E0,-5.414540405E0,-5.600453796E0,8.577063669E0
3.851962912E1,-3.961661682E0,-4.742587738E0,-5.106930084E0,8.016709838E0
3.852967112E1,-4.272864532E0,-4.075724487E0,-5.250780945E0,7.901873318E0
3.853971212E1,-4.508175201E0,-3.616030426E0,-6.001020813E0,8.331360662E0
3.854975412E1,-4.263284454E0,-3.522325287E0,-6.122867432E0,8.250568184E0
3.855979512E1,-3.576512604E0,-3.591631165E0,-5.528902588E0,7.500668014E0
3.856983712E1,-2.761158142E0,-3.823798370E0,-4.358037415E0,6.421675667E0
3.857987812E1,-2.635868683E0,-3.662733307E0,-4.175117798E0,6.147766067E0
3.858992012E1,-2.890788574E0,-3.656596069E0,-5.337600403E0,7.086418803E0
3.859996113E1,-3.108585663E0,-5.096601562E0,-3.210823059E0,6.778498139E0
3.861000312E1,-1.973795471E0,-6.619384918E0,6.767427063E-1,6.940468712E0
3.862004412E1,-9.053173828E-1,-8.058043213E0,1.724114685E0,8.290007927E0
3.863008612E1,-1.697021027E0,-9.956545258E0,1.080752563E0,1.015779011E1
3.864012712E1,-3.416195984E0,-1.212284042E1,-8.409512329E-1,1.262302871E1
3.865016912E1,-3.755091248E0,-1.432580933E1,-1.842069397E0,1.492389838E1
3.866021525E1,-2.632276154E0,-1.595112946E1,-8.178991699E-1,1.618753742E1
3.867025625E1,-2.151026917E0,-1.824765381E1,-1.400188293E0,1.842727092E1
3.868029825E1,-2.611020355E0,-2.235002289E1,-4.183350677E0,2.288758120E1
3.869033925E1,-2.627336426E0,-2.610122223E1,-4.503983917E0,2.661696019E1
3.870038125E1,-1.973346405E0,-2.769600586E1,-3.400478668E0,2.797366783E1
3.871042225E1,-2.229014740E0,-2.823159210E1,-3.583098907E0,2.854522547E1
3.872046425E1,-4.115092621E0,-2.821647354E1,-5.088218994E0,2.896538173E1
3.873050525E1,-4.600832520E0,-2.493439865E1,-6.414161682E0,2.615403154E1
3.874054725E1,-3.249742126E0,-2.192924789E1,-6.148763580E0,2.300565215E1
3.875058825E1,-2.110311584E0,-2.145862656E1,-5.120851135E0,2.216188586E1
3.876063025E1,-1.338366852E0,-2.161774567E1,-3.740571442E0,2.197976406E1
3.877067125E1,-7.153623962E-1,-2.121852585E1,-2.136507111E0,2.133781257E1
3.878071325E1,-1.672023010E-1,-2.017175262E1,-7.342231750E-1,2.018580304E1
3.879075425E1,1.612147522E-1,-1.848311417E1,2.498304749E-1,1.848550553E1
3.880079625E1,2.866539001E-1,-1.650901932E1,7.023394775E-1,1.652643852E1
3.881083725E1,1.737886047E-1,-1.455034241E1,7.881111145E-1,1.457270688E1
3.882087925E1,-4.580474854E-1,-1.267998184E1,5.282514954E-1,1.269924394E1
3.883092025E1,-1.660946045E0,-1.140089172E1,-5.388793945E-2,1.152137048E1
3.884096225E1,-2.699486389E0,-1.074989548E1,-1.192270660E0,1.114760014E1
3.885100325E1,-3.075953522E0,-9.889335022E0,-3.007545776E0,1.078451523E1
3.886104525E1,-2.802322540E0,-8.543034668E0,-5.478008423E0,1.052829660E1
3.887108625E1,-2.102976837E0,-6.800358582E0,-7.392377472E0,1.026229181E1
3.888112825E1,-1.432670746E0,-4.903503113E0,-7.038513336E0,8.696985583E0
3.889116925E1,-1.013542328E0,-3.156036987E0,-5.014272766E0,6.010887529E0
3.890121125E1,-8.925938416E-1,-1.739682312E0,-2.879412231E0,3.480550691E0
3.891125225E1,-1.078507233E0,-4.679269409E-1,-1.279688873E0,1.737739073E0
3.892129425E1,-1.255139923E0,8.304730225E-1,-3.957769775E-1,1.556181572E0
3.893133525E1,-1.292113037E0,1.859433289E0,-1.116677856E-1,2.267050496E0
3.894137725E1,-1.300345917E0,2.478096771E0,-1.302291870E-2,2.798576908E0
3.895141825E1,-1.202449493E0,2.599793701E0,-2.005828857E-2,2.864474543E0
3.896146025E1,-1.209185486E0,2.494113464E0,1.704954529E-1,2.777012822E0
3.897150125E1,-1.365909576E0,2.379152527E0,5.628295898E-1,2.800509394E0
3.898154325E1,-1.423689423E0,2.150278473E0,8.062234497E-1,2.701959536E0
3.899158425E1,-1.449136505E0,2.041454773E0,9.261241150E-1,2.669314533E0
3.900162625E1,-1.433119812E0,1.905687103E0,9.144483948E-1,2.553760286E0
3.901166725E1,-1.375789032E0,1.784439240E0,8.611592102E-1,2.412180351E0
3.902170925E1,-1.137185211E0,1.702559509E0,7.192543030E-1,2.170075077E0
3.903175025E1,-6.578819275E-1,1.551373901E0,5.020559692E-1,1.758303105E0
3.904179225E1,-2.721340942E-1,1.433119812E0,1.495390320E-1,1.466373514E0
3.905183325E1,-1.377136230E-2,1.363514557E0,-1.236428833E-1,1.369178279E0
3.906187525E1,1.434017944E-1,1.268312531E0,-4.311035156E-1,1.347230860E0
3.907191625E1,4.445755005E-2,9.791139221E-1,-8.345146179E-1,1.287266559E0
3.908195825E1,-7.813751221E-1,2.670446777E-1,-1.379231873E0,1.607526205E0
3.909199925E1,-1.775158539E0,-7.632627869E-1,-2.663261719E0,3.290398289E0
3.910204125E1,-2.304457855E0,-2.289339294E0,-4.123475189E0,5.249252142E0
3.911208225E1,-2.101330261E0,-3.923041992E0,-3.772604828E0,5.834243269E0
3.912212425E1,-1.481020203E0,-3.332669678E0,-1.274898834E0,3.863350238E0
3.913216525E1,-1.755399628E0,-3.795357513E0,-4.770579529E-1,4.208770699E0
3.914220725E1,-3.135379944E0,-8.655600586E0,-2.013912048E0,9.423686680E0
3.915224825E1,-5.200186157E0,-1.678714096E1,-3.093766479E0,1.784436686E1
3.916229025E1,-6.414910126E0,-2.596755020E1,-3.548520813E0,2.698252648E1
3.917233125E1,-7.624245300E0,-3.505560150E1,-6.303092651E0,3.642462478E1
3.918237325E1,-6.668632507E0,-3.787738358E1,-7.927963715E0,3.926855555E1
3.919241425E1,-4.477938080E0,-3.327460510E1,-4.360731812E0,3.385656888E1
3.920245625E1,-3.963158569E0,-2.734199203E1,-7.566764832E-1,2.763808448E1
3.921249725E1,-3.500321045E0,-2.087274490E1,3.607498169E-2,2.116423938E1
3.922253925E1,-2.188598785E0,-1.593571152E1,-2.688409424E-1,1.608754617E1
3.923258025E1,-6.855743408E-1,-1.367436401E1,-2.429447937E-1,1.369369437E1
3.924262225E1,7.083270264E-1,-1.494656845E1,1.387614441E-1,1.496398645E1
3.925266325E1,1.413360901E0,-1.882575165E1,1.029708710E0,1.890679281E1
3.926270525E1,2.067500610E0,-2.288411224E1,1.954635315E0,2.306030683E1
3.927274625E1,2.624791718E0,-2.637979294E1,2.337838440E0,2.661293850E1
3.928278825E1,2.759062500E0,-2.869233398E1,1.330133972E0,2.885535846E1
3.929282925E1,2.898871765E0,-2.892809372E1,-1.017284546E0,2.909077056E1
3.930287125E1,2.708767090E0,-2.612427429E1,-3.462300110E0,2.649155806E1
3.931291325E1,1.511706390E0,-2.108006378E1,-4.806953888E0,2.167397405E1
3.932295425E1,-1.919009399E-1,-1.694700851E1,-4.985682220E0,1.766620929E1
3.933299625E1,-1.115031281E0,-1.394874344E1,-4.747228088E0,1.477656634E1
3.934303725E1,-1.378333740E0,-1.117052078E1,-4.635111237E0,1.217228798E1
3.935307925E1,-1.244212646E0,-8.653654633E0,-4.515809326E0,9.840037473E0
3.936312025E1,-8.719367981E-1,-6.535259857E0,-4.030967560E0,7.727780707E0
3.937316225E1,-6.297404480E-1,-5.027295685E0,-2.852318573E0,5.814292405E0
3.938320325E1,-7.297325134E-1,-4.031865692E0,-1.336720276E0,4.309903896E0
3.939324525E1,-8.972341919E-1,-3.344794464E0,-9.939331055E-2,3.464470845E0
3.940328625E1,-1.073717194E0,-2.527643738E0,6.521937561E-1,2.822624341E0
3.941332825E1,-1.362466736E0,-1.458716583E0,1.040635986E0,2.251020420E0
3.942336925E1,-1.670226746E0,-4.114942932E-1,1.072669373E0,2.027215952E0
3.943341125E1,-1.944157104E0,3.888912964E-1,8.999285889E-1,2.177350397E0
3.944345225E1,-2.155367889E0,1.112636261E0,8.044271851E-1,2.555518203E0
3.945349425E1,-2.252964935E0,1.617985382E0,9.117539978E-1,2.919764211E0
3.946353525E1,-2.084714813E0,1.876048737E0,1.131047974E0,3.024047657E0
3.947357725E1,-1.830543365E0,2.072140961E0,1.497186584E0,3.144236766E0
3.948361825E1,-1.379531250E0,2.027533722E0,1.673070831E0,2.968697605E0
3.949366025E1,-7.232958984E-1,1.800455933E0,1.429227905E0,2.409873633E0
3.950370125E1,-7.768844604E-2,1.605261841E0,9.271719360E-1,1.855410701E0
3.951374325E1,3.674858093E-1,1.513352966E0,2.216889954E-1,1.573031796E0
3.952378425E1,6.890171814E-1,1.545835419E0,-8.099656677E-1,1.876271889E0
3.953382625E1,9.994715881E-1,1.674717407E0,-2.093097382E0,2.860887712E0
3.954386725E1,1.231489105E0,1.685045929E0,-2.975512390E0,3.634503980E0
3.955390925E1,1.230890350E0,1.537003784E0,-3.407214661E0,3.935299662E0
3.956395025E1,9.997709656E-1,1.214873657E0,-3.410058746E0,3.755524017E0
3.957399225E1,3.345542908E-1,7.183561707E-1,-2.979703674E0,3.083276852E0
3.958403325E1,-3.857478333E-1,3.023712158E-1,-2.569107513E0,2.615443205E0
3.959407525E1,-5.736071777E-1,8.337661743E-2,-2.310894470E0,2.382479823E0
3.960411625E1,-7.592211914E-1,-1.719923401E-1,-2.070494385E0,2.212000267E0
3.961415825E1,-1.140328674E0,-5.776487732E-1,-2.365381165E0,2.688690321E0
3.962419925E1,-1.752405853E0,-1.659449158E0,-3.093167725E0,3.923312931E0
3.963424125E1,-1.731150055E0,-3.688330078E0,-2.384241943E0,4.720727584E0
3.964428225E1,-1.572929077E0,-5.489684143E0,-1.791923676E0,5.985125590E0
3.965432329E1,-1.814227295E0,-8.113577728E0,-1.840422821E0,8.515205247E0
3.966436429E1,-2.247875519E0,-1.392164978E1,-8.509803772E-1,1.412761284E1
3.967440629E1,-1.952090607E0,-2.345861755E1,2.790197754E-1,2.354135186E1
3.968444729E1,-2.273621979E0,-3.569836487E1,1.022224274E0,3.578529801E1
3.969448929E1,-3.794010315E0,-4.593018768E1,4.013453979E0,4.626104698E1
3.970453029E1,-6.500532074E0,-5.442143005E1,6.862180023E0,5.523620625E1
3.971457229E1,-3.243604889E0,-4.953888336E1,-1.848655701E0,4.967936660E1
3.972461429E1,4.849914551E-2,-3.500081543E1,-9.579329681E0,3.628805575E1
3.973465529E1,1.511407013E0,-2.486164993E1,-9.611961823E0,2.669786131E1
3.974469729E1,1.856888580E0,-2.012040939E1,-6.809190216E0,2.132238215E1
3.975473829E1,2.359842682E0,-1.786968979E1,-5.148543549E0,1.874572408E1
3.976478029E1,2.724185028E0,-1.782837570E1,-3.308569794E0,1.833627002E1
3.977482129E1,2.540067902E0,-1.938588684E1,-1.680405579E0,1.962366725E1
3.978486329E1,2.473905487E0,-2.061004120E1,-6.348298645E-1,2.076769163E1
3.979490429E1,2.578088837E0,-1.999841309E1,-2.987786865E-1,2.016611853E1
3.980494629E1,2.702779541E0,-1.748094818E1,-5.167254639E-1,1.769620218E1
3.981498729E1,2.614014130E0,-1.420261551E1,-8.475375366E-1,1.446601801E1
3.982502929E1,2.228415985E0,-1.148816025E1,-8.867559814E-1,1.173584253E1
3.983507029E1,1.628912659E0,-9.332942047E0,-7.557783508E-1,9.504123559E0
3.984511229E1,1.017583923E0,-7.244934082E0,-6.192622375E-1,7.342208974E0
3.985515329E1,4.589456177E-1,-5.301076355E0,-5.484594727E-1,5.349097998E0
3.986519529E1,-7.469467163E-2,-3.400029602E0,-5.180726624E-1,3.440084283E0
3.987523629E1,-5.626799011E-1,-1.738784180E0,-4.448748779E-1,1.880928694E0
3.988527829E1,-1.062041473E0,-2.013313293E-1,-3.370989990E-1,1.132299488E0
3.989531929E1,-1.534908142E0,1.144969025E0,-1.386117554E-1,1.919924553E0
3.990536129E1,-1.873953094E0,2.010618896E0,2.320175171E-1,2.758282196E0
3.991540229E1,-2.194286957E0,2.484533386E0,9.659413147E-1,3.452657530E0
3.992544429E1,-2.702180786E0,2.910547485E0,1.678609314E0,4.311704639E0
3.993548529E1,-3.104095001E0,3.118614807E0,2.089953918E0,4.871249478E0
3.994552729E1,-3.439846802E0,3.197500763E0,2.099533997E0,5.144375584E0
3.995556829E1,-3.637585602E0,3.169059906E0,1.780846710E0,5.142604856E0
3.996561029E1,-3.489992523E0,2.583327942E0,1.267713776E0,4.523353765E0
3.997565129E1,-3.242108002E0,1.941911774E0,9.339079285E-1,3.892874215E0
3.998569329E1,-2.787653046E0,1.502874756E0,3.390449524E-1,3.185057851E0
3.999573429E1,-2.132016449E0,1.246008911E0,-3.716770935E-1,2.497233711E0
4.000577629E1,-1.443148956E0,1.259630585E0,-8.171507263E-1,2.082566549E0
4.001581729E1,-9.259744263E-1,1.255289612E0,-1.193767548E0,1.964245811E0
4.002585929E1,-5.857319641E-1,1.107247467E0,-1.921554108E0,2.293784880E0
4.003590129E1,-4.939727783E-1,1.500479736E0,-3.998036041E0,4.298806896E0
4.004594229E1,-4.370910645E-1,2.029779053E0,-5.915099487E0,6.268927623E0
4.005598429E1,-2.424957275E-1,1.478924561E0,-5.350922699E0,5.556833250E0
4.006602529E1,-1.107696533E-2,2.950364685E-1,-5.403313751E0,5.411374013E0
4.007606729E1,-8.795709229E-1,-1.130598907E0,-6.123466187E0,6.288778660E0
4.008610829E1,-1.387165375E0,-2.318378906E0,-5.603746948E0,6.221019883E0
4.009615029E1,-1.509311371E0,-3.473077698E0,-3.517834625E0,5.168699059E0
4.010619129E1,-2.031725006E0,-4.330943756E0,-1.633702698E0,5.055092959E0
4.011623329E1,-2.886597290E0,-6.781946869E0,-1.103505249E0,7.452849863E0
4.012627429E1,-3.739972687E0,-1.283655624E1,-1.800904999E0,1.349102779E1
4.013631629E1,-3.796255646E0,-2.213656677E1,-1.302142181E0,2.249743807E1
4.014635729E1,-3.932921448E0,-3.474873962E1,-6.409671021E-1,3.497647231E1
4.015639929E1,-4.623435516E0,-4.872532516E1,-1.369352417E0,4.896333929E1
4.016644029E1,-3.577859802E0,-5.516702957E1,-2.344724121E0,5.533263019E1
4.017648229E1,-1.872306519E0,-5.075345764E1,-4.253704376E0,5.096580221E1
4.018652329E1,-1.057999878E0,-3.603232040E1,-4.250111847E0,3.629753336E1
4.019656529E1,-4.836442566E-1,-2.532134399E1,-3.413651276E0,2.555498755E1
4.020660629E1,2.230361938E-2,-1.974948074E1,-2.769690399E0,1.994275989E1
4.021664829E1,2.008822632E-1,-1.718201981E1,-2.482288055E0,1.736156422E1
4.022668929E1,-2.065704346E-2,-1.779289948E1,-2.742596741E0,1.800304239E1
4.023673129E1,-7.535330200E-1,-2.118110367E1,-3.079396362E0,2.141704103E1
4.024677229E1,-8.482859802E-1,-2.232233047E1,-3.846251678E0,2.266714977E1
4.025681429E1,7.559280396E-2,-2.002909927E1,-5.065017242E0,2.065974181E1
4.026685529E1,6.932084656E-1,-1.736658600E1,-5.274431763E0,1.816310760E1
4.027689729E1,7.683522034E-1,-1.487292160E1,-4.253105621E0,1.548815901E1
4.028693829E1,5.842350769E-1,-1.244362335E1,-2.880010986E0,1.278591241E1
4.029698029E1,9.430389404E-3,-1.007779312E1,-1.704804840E0,1.022097660E1
4.030702129E1,-6.327342224E-1,-7.878865814E0,-8.409512329E-1,7.948841305E0
4.031706329E1,-1.144070892E0,-5.700146484E0,-2.670446777E-1,5.819955413E0
4.032710529E1,-1.586550751E0,-3.566034393E0,1.067280579E-1,3.904501947E0
4.033714629E1,-1.987117767E0,-1.495240631E0,4.225712585E-1,2.522488461E0
4.034718829E1,-2.446213074E0,1.806742859E-1,6.481521606E-1,2.537065790E0
4.035722929E1,-2.944975891E0,1.546134796E0,7.786807251E-1,3.416102967E0
4.036727129E1,-3.308569794E0,2.524799652E0,1.069825287E0,4.297182043E0
4.037731229E1,-3.380270691E0,3.006947021E0,1.533710632E0,4.777052296E0
4.038735429E1,-3.521277466E0,3.467090149E0,2.107617188E0,5.372351375E0
4.039739529E1,-3.406615906E0,3.582051086E0,2.201921082E0,5.411522740E0
4.040743729E1,-2.898273010E0,3.084934845E0,1.995051270E0,4.679427209E0
4.041747829E1,-2.379152527E0,2.641257477E0,1.894310760E0,4.028029427E0
4.042752029E1,-1.478774872E0,2.421215057E0,2.078128510E0,3.516770618E0
4.043756129E1,-2.133064270E-1,1.996997223E0,2.089355164E0,2.898086013E0
4.044760329E1,4.487667847E-1,1.595981140E0,1.612596588E0,2.312793805E0
4.045764429E1,3.692820740E-1,1.380728760E0,1.035097504E0,1.764711875E0
4.046768629E1,1.604663086E-1,1.311572571E0,5.551954651E-1,1.433252961E0
4.047772729E1,1.788780212E-1,1.283580780E0,1.043330383E-1,1.300177814E0
4.048776929E1,3.525169373E-1,1.149459686E0,-4.870870972E-1,1.297219951E0
4.049781029E1,8.806187439E-1,1.361568604E0,-1.942660217E0,2.530471726E0
4.050785229E1,1.820663910E0,2.096989288E0,-4.511019287E0,5.297308388E0
4.051789329E1,1.932481384E0,1.992656250E0,-5.063819733E0,5.774723674E0
4.052793529E1,1.401535492E0,1.213077393E0,-3.800297241E0,4.228252312E0
4.053797629E1,5.272036743E-1,4.318519592E-1,-2.179168396E0,2.283246532E0
4.054801829E1,-1.939965820E-1,2.457888794E-1,-1.420845337E0,1.454939283E0
4.055806029E1,-5.050497437E-1,1.422042847E-2,-1.668580170E0,1.743398189E0
4.056810129E1,-7.821235657E-1,-1.038989410E0,-1.661844177E0,2.110199596E0
4.057814329E1,-1.055305481E0,-2.725532227E0,-1.529968414E0,3.298939061E0
4.058818429E1,-1.659449158E0,-4.050726471E0,-2.789748688E0,5.190843302E0
4.059822629E1,-2.361489258E0,-5.809419250E0,-3.509901123E0,7.186472670E0
4.060826729E1,-2.663710785E0,-8.389903107E0,-7.072792053E-1,8.830972379E0
4.061830929E1,-2.433639221E0,-1.736688538E1,-1.158291321E0,1.757478154E1
4.062835029E1,-2.516417084E0,-3.482059021E1,4.087998962E-1,3.491379348E1
4.063839229E1,-3.025957489E0,-5.400200226E1,1.568887482E0,5.410946382E1
4.064843329E1,-8.228538666E0,-7.005222565E1,7.910001068E0,7.097599090E1
4.065847575E1,-7.709867249E0,-6.572786819E1,-3.941304016E-1,6.617968003E1
4.066851675E1,-3.877386932E0,-4.325405273E1,-7.017407227E0,4.399080826E1
4.067855875E1,-2.435734863E0,-2.786650131E1,-6.208489380E0,2.865344726E1
4.068859975E1,-1.266965332E0,-1.981594254E1,-6.655908966E0,2.094225164E1
4.069864175E1,-6.197113037E-1,-1.589125397E1,-6.299500122E0,1.710554578E1
4.070868275E1,-4.507127380E-1,-1.394814468E1,-6.036796417E0,1.520515679E1
4.071872475E1,-1.040935364E0,-1.388752075E1,-5.801186371E0,1.508643571E1
4.072876575E1,-1.890867920E0,-1.616368744E1,-5.863307190E0,1.729793468E1
4.073880775E1,-2.069296875E0,-1.772808426E1,-6.293063507E0,1.892536946E1
4.074884875E1,-1.382674713E0,-1.667232971E1,-6.250402222E0,1.785905639E1
4.075889075E1,-4.028123474E-1,-1.426982574E1,-5.313051453E0,1.523216007E1
4.076893275E1,-8.532257080E-3,-1.225456650E1,-3.363206177E0,1.270769958E1
4.077897375E1,-9.325607300E-2,-1.057880127E1,-1.423988800E0,1.067461836E1
4.078901575E1,-4.183799744E-1,-9.024134216E0,-8.247848511E-2,9.034204052E0
4.079905675E1,-1.001267853E0,-7.192543030E0,7.749385071E-1,7.303132358E0
4.080909875E1,-1.578766937E0,-5.059628448E0,1.363963623E0,5.472909815E0
4.081913975E1,-2.013462982E0,-2.707419891E0,1.788929901E0,3.818956119E0
4.082918175E1,-2.422562256E0,-6.821315002E-1,2.216291199E0,3.353514268E0
4.083922275E1,-2.803070984E0,8.012837219E-1,2.292782135E0,3.708923356E0
4.084926475E1,-3.075354767E0,1.825753326E0,2.161056061E0,4.178677476E0
4.085930575E1,-3.185525665E0,2.509681091E0,2.031874695E0,4.535921926E0
4.086934775E1,-3.562591553E0,3.313659210E0,2.036664734E0,5.274504638E0
4.087938875E1,-3.973187714E0,3.795357513E0,2.350112915E0,5.976118303E0
4.088943075E1,-3.936364288E0,3.966152344E0,2.393223267E0,6.078885246E0
4.089947175E1,-3.615132294E0,3.942800903E0,2.411185913E0,5.867595587E0
4.090951375E1,-3.185076599E0,3.641627197E0,2.282303925E0,5.349305823E0
4.091955475E1,-2.741698608E0,3.598516846E0,2.030377808E0,4.958696279E0
4.092959675E1,-1.696721649E0,3.401227112E0,1.789828033E0,4.201272975E0
4.093963775E1,4.161346436E-2,2.762655029E0,1.195713501E0,3.010602144E0
4.094967975E1,7.288343811E-1,1.956581268E0,1.050814819E-1,2.090562588E0
4.095972075E1,-1.369651794E-1,1.669029236E0,-4.843927002E-1,1.743288369E0
4.096976275E1,-3.939807129E-1,1.535357208E0,-1.100960541E0,1.929936960E0
4.097980475E1,6.240522766E-1,2.127226410E0,-3.373983765E0,4.037115293E0
4.098984575E1,1.661694489E0,2.690505066E0,-5.569917297E0,6.404999983E0
4.099988775E1,1.573827209E0,1.166524200E0,-4.443659363E0,4.856317466E0
4.100992875E1,1.004411316E0,-6.032455444E-1,-3.338956604E0,3.538555988E0
4.101997075E1,-1.058299255E-1,-1.008452911E0,-2.351909180E0,2.561182156E0
4.103001175E1,-6.768923950E-1,-1.432820435E0,-2.456092529E0,2.922934865E0
4.104005375E1,-1.626218262E0,-2.773282928E0,-6.159840546E0,6.948332144E0
4.105009475E1,-2.889291687E0,-6.715634766E0,-9.407187653E0,1.191398071E1
4.106013675E1,-2.886148224E0,-9.898615723E0,-4.667593689E0,1.131807738E1
4.107017775E1,-2.923570404E0,-9.090596008E0,3.832031250E-2,9.549223431E0
