"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.433266664E2,3.648332199E-1,1.390445663E0,6.381276941E0,6.541187799E0
1.433366714E2,3.318559469E-1,1.176931075E0,5.870308646E0,5.996317097E0
1.433466774E2,8.726267695E-2,9.398218024E-1,4.915957097E0,5.005748094E0
1.433566824E2,-2.608139578E-1,8.768946522E-1,3.693929957E0,3.805533691E0
1.433666874E2,-7.104136053E-1,1.124462839E0,2.373854949E0,2.721082779E0
1.433766924E2,-1.526129863E0,1.649429954E0,9.207680655E-1,2.428477993E0
1.433866974E2,-2.576486700E0,2.379176500E0,-2.478617173E-1,3.515707605E0
1.433967034E2,-3.369372066E0,3.023549606E0,-8.245527166E-1,4.601565768E0
1.434067084E2,-3.694073798E0,3.018276002E0,-5.863254565E-1,4.806240609E0
1.434167134E2,-3.470159060E0,2.337048481E0,6.054850280E-1,4.227340964E0
1.434267184E2,-3.157540306E0,1.487465004E0,2.082855983E0,4.064591243E0
1.434367244E2,-2.943461755E0,7.899775457E-1,3.285482647E0,4.481342193E0
1.434467294E2,-2.523736044E0,1.826746184E-1,4.127353063E0,4.841245391E0
1.434567344E2,-1.852082169E0,-4.038449657E-1,4.256458415E0,4.659478228E0
1.434667394E2,-1.345934903E0,-8.536449534E-1,3.476490133E0,3.824425985E0
1.434767454E2,-1.215773178E0,-9.269333696E-1,1.808471296E0,2.368095927E0
1.434867504E2,-1.172515550E0,-8.067917991E-1,-1.097896600E-1,1.427501135E0
1.434967554E2,-8.065735517E-1,-8.409132260E-1,-1.762872954E0,2.113153331E0
1.435067604E2,-2.068138249E-1,-8.678688902E-1,-2.971909336E0,3.102936266E0
1.435167654E2,1.789107656E-1,-1.003929505E0,-3.692586266E0,3.830806292E0
1.435267714E2,2.461069679E-1,-1.269142250E0,-4.111047517E0,4.309524612E0
1.435367764E2,3.463320449E-2,-1.607249894E0,-4.221831204E0,4.517555799E0
1.435467814E2,-1.692112581E-1,-2.026435615E0,-4.074055692E0,4.553350803E0
1.435567864E2,-2.076083519E-1,-2.464458725E0,-3.755813963E0,4.496976380E0
1.435667924E2,-2.074798228E-1,-2.861467127E0,-3.349689168E0,4.410380881E0
1.435767974E2,-2.745155190E-1,-3.124736257E0,-3.047638380E0,4.373492328E0
1.435868024E2,-3.602050757E-1,-3.010488680E0,-2.818761402E0,4.139831595E0
1.435968074E2,-3.778108593E-1,-2.557135339E0,-2.741705625E0,3.768107207E0
1.436068134E2,-2.338811344E-1,-2.030970715E0,-2.874243293E0,3.527154227E0
1.436168184E2,-3.417072628E-2,-1.570701288E0,-3.083770080E0,3.460911452E0
1.436268234E2,2.311762489E-2,-1.167473204E0,-3.217135713E0,3.422497670E0
1.436368284E2,3.623545121E-2,-7.278766072E-1,-3.321785086E0,3.400790132E0
1.436468344E2,-2.815226030E-2,-2.846143913E-1,-3.382477430E0,3.394547314E0
1.436568394E2,-1.190018751E-1,9.826304376E-2,-3.281274406E0,3.284901643E0
1.436668444E2,-5.128358960E-2,5.613268554E-1,-2.824716792E0,2.880406707E0
1.436768494E2,1.172988005E-2,9.686199242E-1,-2.235861830E0,2.436686329E0
1.436868544E2,-1.082325830E-1,1.110418997E0,-1.551471550E0,1.910970594E0
1.436968604E2,-3.474862122E-1,1.001887073E0,-5.685686320E-1,1.203243393E0
1.437068654E2,-4.301642335E-1,7.774621654E-1,6.009779942E-1,1.072689720E0
1.437168704E2,-4.578067262E-1,5.444786882E-1,1.571649706E0,1.725145455E0
1.437268754E2,-4.677789333E-1,4.259298992E-1,1.941051648E0,2.041547186E0
1.437368814E2,-3.951062288E-1,3.472222835E-1,1.712291615E0,1.791260679E0
1.437468864E2,-2.919900692E-1,2.571582055E-1,1.345395790E0,1.400527891E0
1.437568914E2,-1.713562361E-1,6.915852785E-2,1.303464237E0,1.316497200E0
1.437668964E2,-7.113119569E-2,-1.860578173E-1,1.746696047E0,1.758017133E0
1.437769024E2,-1.175332738E-1,-2.837367243E-1,2.478394979E0,2.497351051E0
1.437869074E2,-4.834333183E-1,-4.481200826E-1,3.397624058E0,3.460977986E0
1.437969124E2,-1.055358544E0,-7.783778393E-1,3.957272177E0,4.168891556E0
1.438069174E2,-1.665115841E0,-9.139262384E-1,4.066344384E0,4.488098548E0
1.438169234E2,-2.021024017E0,-6.297568202E-1,3.995037589E0,4.521222961E0
1.438269284E2,-2.017513348E0,-5.330380261E-2,3.397280241E0,3.951545830E0
1.438369334E2,-1.674940771E0,4.656792712E-1,2.526820450E0,3.067100480E0
1.438469384E2,-1.114797100E0,8.379200363E-1,1.575543952E0,2.104096316E0
1.438569434E2,-5.444510967E-1,8.352373338E-1,6.480761468E-1,1.189138803E0
1.438669494E2,-1.101911810E-1,4.662675011E-1,3.051521516E-1,5.680363673E-1
1.438769544E2,1.249335831E-1,-3.459698099E-1,9.442212474E-1,1.013339664E0
1.438869594E2,3.041014069E-1,-1.368674725E0,2.285388916E0,2.681184563E0
1.438969644E2,3.742834168E-1,-2.207342035E0,3.653512833E0,4.284927415E0
1.439069704E2,3.336382513E-1,-2.708710372E0,4.663338085E0,5.403253507E0
1.439169754E2,3.207130542E-1,-3.055502885E0,4.853860252E0,5.744468129E0
1.439269804E2,5.488435616E-1,-3.042703915E0,4.245093766E0,5.251675681E0
1.439369854E2,9.380767009E-1,-2.560295175E0,3.123421218E0,4.146186125E0
1.439469914E2,1.347696961E0,-2.032008596E0,1.833353537E0,3.050660785E0
1.439569964E2,1.624878665E0,-1.672726430E0,6.381434816E-1,2.417740989E0
1.439670014E2,1.715543690E0,-1.439196531E0,-7.254985446E-1,2.353874454E0
1.439770064E2,1.824901679E0,-1.190531406E0,-1.919483024E0,2.903798589E0
1.439870124E2,1.730831089E0,-1.107359734E0,-2.746600329E0,3.430136325E0
1.439970174E2,1.641177778E0,-1.165915798E0,-3.275539457E0,3.844734436E0
1.440070224E2,1.744767635E0,-1.467854027E0,-3.440413397E0,4.127378573E0
1.440170274E2,1.514074805E0,-2.032884801E0,-3.119327583E0,4.019359115E0
1.440270324E2,8.502283522E-1,-2.341015232E0,-2.533088080E0,3.552432377E0
1.440370384E2,5.632842109E-2,-2.320607280E0,-1.922311322E0,3.013913048E0
1.440470434E2,-6.261645833E-1,-2.121921231E0,-1.626877828E0,2.746154268E0
1.440570484E2,-1.104989199E0,-1.746526186E0,-1.810768082E0,2.747769258E0
1.440670534E2,-1.369227140E0,-1.421682951E0,-2.487163464E0,3.175208256E0
1.440770594E2,-1.338764755E0,-1.172839486E0,-3.158985153E0,3.625883441E0
1.440870644E2,-1.170375104E0,-1.113306060E0,-3.379351509E0,3.745563360E0
1.440970694E2,-9.946123327E-1,-1.242338029E0,-3.104808946E0,3.488910441E0
1.441070744E2,-7.452413759E-1,-1.043299978E0,-2.743176785E0,3.028015592E0
1.441170804E2,-6.275776360E-1,-4.976015604E-1,-2.352088689E0,2.484709682E0
1.441270854E2,-6.313766451E-1,-2.257112950E-2,-2.238729889E0,2.326167973E0
1.441370904E2,-6.847654516E-1,2.125229001E-1,-2.533199762E0,2.632711671E0
1.441470954E2,-8.390040370E-1,3.028787541E-1,-3.082411771E0,3.208882304E0
1.441571014E2,-9.905842589E-1,2.734356844E-1,-3.653895825E0,3.795652638E0
1.441671064E2,-1.260757197E0,9.708424509E-2,-4.028472553E0,4.222265407E0
1.441771114E2,-1.252175969E0,2.506321281E-2,-3.953913537E0,4.147529997E0
1.441871164E2,-9.284351539E-1,1.534344471E-1,-3.592815810E0,3.714008537E0
1.441971214E2,-6.597848307E-1,5.299919191E-1,-3.082121750E0,3.196198044E0
1.442071274E2,-2.042200001E-1,1.202525215E0,-2.549098926E0,2.825894201E0
1.442171324E2,4.760148096E-1,1.903862480E0,-2.180659436E0,2.933693579E0
1.442271374E2,1.006468513E0,2.401529821E0,-2.027004549E0,3.299859359E0
1.442371424E2,1.314758865E0,2.638841407E0,-1.945500795E0,3.532286538E0
1.442471484E2,1.340373470E0,2.583984584E0,-1.890072114E0,3.470727585E0
1.442571534E2,1.184351557E0,2.281254057E0,-1.750430664E0,3.109793593E0
1.442671584E2,8.954181929E-1,1.817278957E0,-1.453921866E0,2.493624940E0
1.442771634E2,6.791266892E-1,1.446462281E0,-6.822811890E-1,1.737519442E0
1.442871684E2,7.419713205E-1,1.227610062E0,5.761460388E-1,1.545798229E0
1.442971744E2,9.757707035E-1,8.180549982E-1,2.537882797E0,2.839399855E0
1.443071794E2,2.888616041E0,1.138897861E0,8.240637724E0,8.806208099E0
1.443171844E2,2.369033774E0,1.035264149E0,6.207317598E0,6.724201413E0
1.443271894E2,-1.553486647E0,-8.700463933E-1,4.068998435E0,4.441514354E0
1.443371954E2,-2.658027584E0,-9.877248242E-1,4.368558894E0,5.208168371E0
1.443472004E2,-2.681406214E0,-9.586735180E-1,3.889395359E0,4.820413930E0
1.443572054E2,-4.147049701E0,2.638819188E-1,9.880888134E-1,4.271296570E0
1.443672110E2,-4.184211972E0,2.105816245E-1,1.650446784E-1,4.192757350E0
1.443772170E2,-4.019278391E0,-1.021918757E0,5.173891228E-1,4.179307148E0
1.443872220E2,-4.189624448E0,-2.134554141E0,1.045383925E0,4.816856023E0
1.443972270E2,-4.418939382E0,-3.055953413E0,1.820697239E0,5.672813672E0
1.444072320E2,-4.165598531E0,-3.896293904E0,3.078494722E0,6.481546656E0
1.444172370E2,-3.140064148E0,-3.996168441E0,4.568615531E0,6.833857836E0
1.444272430E2,-1.691752831E0,-3.445767985E0,5.435489225E0,6.654313470E0
1.444372480E2,6.109512976E-1,-2.341313002E0,5.975907022E0,6.447206588E0
1.444472530E2,3.511301239E0,-8.675304826E-1,5.989554423E0,6.996899865E0
1.444572580E2,3.341236433E0,-7.521830441E-1,5.099933891E0,6.143204858E0
1.444672640E2,1.144662631E0,-1.807906162E0,4.024218704E0,4.557753109E0
1.444772690E2,-4.351367788E-1,-2.146811659E0,2.784982622E0,3.543200886E0
1.444872740E2,-1.630728950E0,-1.800381673E0,2.910854464E0,3.791269548E0
1.444972790E2,-1.680638005E0,-1.108687929E0,4.162135810E0,4.623538421E0
1.445072850E2,-7.754019720E-1,-3.319638281E-1,3.156827531E0,3.267569167E0
1.445172900E2,-1.560176007E-1,-1.724531007E-1,1.225026762E0,1.246905021E0
1.445272950E2,7.909155853E-2,3.553576608E-1,-2.606858307E-1,4.477629329E-1
1.445373000E2,-3.401620629E-1,1.221210431E0,-3.747106290E-1,1.321920270E0
1.445473050E2,-1.093422895E0,1.511599240E0,-4.254498428E-1,1.913508155E0
1.445573110E2,-1.540103978E0,1.679051802E0,-8.222512525E-1,2.422237053E0
1.445673160E2,-8.034287730E-1,1.833018053E0,-1.831742045E0,2.713066880E0
1.445773210E2,1.199247120E-1,2.020120330E0,-3.163267069E0,3.755199946E0
1.445873260E2,1.304635142E-1,1.757057167E0,-4.607446890E0,4.932832600E0
1.445973320E2,-5.897574066E-1,1.076331922E0,-5.630707290E0,5.762913221E0
1.446073370E2,-1.000943405E0,8.080007109E-1,-5.794159187E0,5.935236603E0
1.446173420E2,-1.074753978E0,1.161488578E0,-5.173081389E0,5.409706359E0
1.446273470E2,-1.036574510E0,1.340871507E0,-3.997624397E0,4.342052963E0
1.446373530E2,-8.704163028E-1,1.081875229E0,-3.262131207E0,3.545360146E0
1.446473580E2,-9.597304022E-1,4.492697914E-1,-3.196972759E0,3.368020281E0
1.446573630E2,-2.375170719E0,-1.304809096E-1,-2.140973214E0,3.200348030E0
1.446673680E2,-9.443322714E-1,-1.302598849E-1,-3.229413697E0,3.367171498E0
1.446773730E2,-6.868526153E-1,3.933726025E-1,-4.211002160E0,4.284745933E0
1.446873790E2,-3.359439547E-1,2.709301525E-1,-4.017491482E0,4.040606303E0
1.446973840E2,-5.773818478E-1,-3.137387878E-1,-4.054939975E0,4.107838851E0
1.447073890E2,-1.205400364E0,-5.738333188E-1,-3.204129167E0,3.471126392E0
1.447173940E2,-1.434428711E0,-5.267803359E-1,-1.981817851E0,2.502535763E0
1.447274000E2,-1.712527258E0,-2.877651635E-1,-1.121832762E0,2.067381712E0
1.447374050E2,-1.961733835E0,-1.848592843E-1,-6.775963998E-1,2.083676912E0
1.447474100E2,-2.184049652E0,-1.552318811E-1,-4.581018645E-1,2.236968291E0
1.447574150E2,-2.456671988E0,-2.004922539E-2,-2.621318471E-1,2.470698754E0
1.447674210E2,-2.668753716E0,3.243769196E-1,2.472261250E-2,2.688508507E0
1.447774260E2,-1.771128345E0,5.612014326E-1,1.156616678E0,2.188516576E0
1.447874310E2,-4.037784536E-1,5.979016279E-1,1.814979247E0,1.953118804E0
1.447974360E2,1.560337537E-1,7.781367879E-1,2.581024139E0,2.700283133E0
1.448074410E2,4.432237339E-1,8.846784657E-1,3.571799748E0,3.706326578E0
1.448174470E2,4.368626941E-1,1.506250792E0,3.833979542E0,4.142347112E0
1.448274520E2,1.303322259E-1,2.245577417E0,3.797527415E0,4.413708066E0
1.448374570E2,2.351567410E-2,2.560115665E0,3.549658681E0,4.376622209E0
1.448474620E2,7.084946222E-1,2.852484049E0,2.967679460E0,4.176811135E0
1.448574680E2,1.733555453E0,2.936181386E0,2.406329800E0,4.173343833E0
1.448674730E2,2.691688250E0,2.883670759E0,2.003470091E0,4.424323121E0
1.448774780E2,3.467303280E0,2.775225958E0,2.489897622E0,5.091528388E0
1.448874830E2,3.784890705E0,2.671826720E0,4.009315320E0,6.126880528E0
1.448974880E2,3.601496879E0,2.420096046E0,5.881383857E0,7.308783806E0
1.449074940E2,3.126678995E0,1.842937416E0,7.580637351E0,8.404677418E0
1.449174990E2,2.559758985E0,1.097336437E0,8.569619034E0,9.010820368E0
1.449275040E2,1.870221840E0,2.255722775E-1,8.625550575E0,8.828858098E0
1.449375090E2,1.215560778E0,-5.435527816E-1,7.691090670E0,7.805505321E0
1.449475150E2,7.781442431E-1,-9.347480272E-1,5.982474030E0,6.104855269E0
1.449575200E2,5.648664674E-1,-9.847947845E-1,3.749069200E0,3.917194757E0
1.449675250E2,5.158131520E-1,-8.506276439E-1,1.397565817E0,1.715465188E0
1.449775300E2,5.306000295E-1,-6.959804843E-1,-6.004026282E-1,1.061323957E0
1.449875360E2,6.969104840E-1,-6.461594296E-1,-2.059803336E0,2.268478788E0
1.449975410E2,9.624872182E-1,-7.825556749E-1,-2.624495848E0,2.902887095E0
1.450075460E2,1.148682007E0,-1.096595887E0,-2.526748529E0,2.984367776E0
1.450175510E2,1.171588912E0,-1.416549095E0,-2.590039376E0,3.176088142E0
1.450275560E2,1.269466479E0,-1.798523428E0,-2.664458059E0,3.456236162E0
1.450375620E2,1.604408878E0,-2.171104793E0,-2.823446192E0,3.906363049E0
1.450475670E2,2.008668996E0,-2.503599110E0,-3.046022794E0,4.425044011E0
1.450575720E2,2.344595921E0,-2.826941949E0,-3.244408296E0,4.900501608E0
1.450675770E2,2.570691524E0,-2.994349780E0,-3.568973204E0,5.320916768E0
1.450775830E2,2.464349967E0,-3.190737289E0,-4.090409769E0,5.743281056E0
1.450875880E2,2.155691094E0,-3.344268215E0,-4.688196938E0,6.149010044E0
1.450975930E2,1.842295246E0,-3.153953332E0,-5.154325275E0,6.317320828E0
1.451075980E2,1.607465364E0,-2.845073580E0,-5.462264795E0,6.365117851E0
1.451176040E2,1.363865097E0,-2.502103392E0,-5.802910130E0,6.464860042E0
1.451276090E2,8.084765281E-1,-2.322469034E0,-5.897028083E0,6.389243845E0
1.451376140E2,1.629347107E-1,-2.276747023E0,-5.329828869E0,5.798034192E0
1.451476190E2,-4.414836390E-1,-2.282843330E0,-4.281128987E0,4.871790931E0
1.451576240E2,-7.237258150E-1,-2.349974044E0,-3.185603433E0,4.024205051E0
1.451676300E2,-6.910447034E-1,-2.531268427E0,-1.995233703E0,3.296334352E0
1.451776350E2,-9.628346890E-1,-2.814432124E0,-8.577280641E-1,3.095767474E0
1.451876400E2,-1.477950122E0,-2.859495738E0,-5.663846970E-2,3.219357134E0
1.451976450E2,-1.683792871E0,-2.432803069E0,5.059736037E-1,3.001615980E0
1.452076510E2,-1.720841706E0,-1.885840192E0,6.274231964E-1,2.628944517E0
1.452176560E2,-2.130650832E0,-1.496141687E0,3.983889288E-1,2.633785613E0
1.452276610E2,-2.667105094E0,-1.052409940E0,1.810736507E-1,2.872943426E0
1.452376660E2,-3.153075373E0,-6.936826748E-1,-1.761877173E-1,3.233283481E0
1.452476710E2,-3.727234820E0,-5.378947234E-1,-6.605301315E-1,3.823337572E0
1.452576770E2,-3.962094961E0,-3.366622120E-1,-7.913633358E-1,4.054354924E0
1.452676820E2,-4.008337958E0,-1.246488968E-1,-4.356994271E-1,4.033874629E0
1.452776870E2,-4.185278212E0,6.502571583E-2,2.465677285E-1,4.193039196E0
1.452876920E2,-4.424482250E0,2.992949957E-1,1.361466277E0,4.638880371E0
1.452976980E2,-4.838311336E0,3.482709816E-1,2.532889860E0,5.472301189E0
1.453077030E2,-5.216277695E0,4.253098020E-1,3.265191055E0,6.168623351E0
1.453177080E2,-5.169477165E0,5.724397811E-1,3.330617305E0,6.176098534E0
1.453277130E2,-4.682222545E0,5.923527664E-1,2.890119068E0,5.534155581E0
1.453377180E2,-4.049718703E0,5.305857038E-1,2.204831241E0,4.641446280E0
1.453477240E2,-3.501674383E0,4.423135051E-1,1.511166692E0,3.839399627E0
1.453577290E2,-2.840724714E0,5.161363569E-1,1.068992643E0,3.078775554E0
1.453677334E2,-2.233148721E0,6.624012405E-1,8.146294069E-1,2.467660772E0
1.453777384E2,-1.773839699E0,8.124747080E-1,8.622362673E-1,2.133090202E0
1.453877444E2,-1.456990485E0,9.275560981E-1,1.233837347E0,2.122624834E0
1.453977494E2,-1.073456993E0,8.669874224E-1,1.733074958E0,2.215293641E0
1.454077544E2,-4.749740052E-1,7.630610579E-1,2.382184893E0,2.546108275E0
1.454177594E2,3.438230047E-1,6.434333114E-1,2.862620782E0,2.954118892E0
1.454277654E2,1.112492712E0,2.799380806E-1,2.877471541E0,3.097716551E0
1.454377704E2,1.658395197E0,-3.007399888E-1,2.163049377E0,2.742170997E0
1.454477754E2,1.887588801E0,-7.511429706E-1,9.770481008E-1,2.254291515E0
1.454577804E2,1.468894832E0,-9.363881712E-1,-2.539346355E-1,1.760385649E0
1.454677854E2,4.712534219E-1,-9.877134222E-1,-1.001119334E0,1.483205148E0
1.454777914E2,-9.344496730E-1,-7.100816296E-1,-8.738587779E-1,1.463229741E0
1.454877964E2,-2.565716713E0,-3.800903597E-1,-8.709427714E-2,2.595179444E0
1.454978014E2,-3.980107601E0,-3.253981358E-1,6.975026608E-1,4.053843907E0
1.455078064E2,-4.711593110E0,2.376176879E-2,1.511643240E0,4.948205689E0
1.455178124E2,-4.805656976E0,7.358722360E-1,2.173465022E0,5.325391733E0
1.455278174E2,-4.642750039E0,9.017758705E-1,2.238708254E0,5.232603778E0
1.455378224E2,-4.078665344E0,7.962787977E-1,1.915492299E0,4.575880425E0
1.455478274E2,-3.131492130E0,6.557680129E-1,1.429217965E0,3.504131653E0
1.455578324E2,-2.032900589E0,5.830413678E-1,8.913086236E-1,2.295006123E0
1.455678384E2,-9.738523051E-1,5.098691650E-1,2.234285420E-1,1.121728662E0
1.455778434E2,1.610177010E-2,5.462901556E-1,-6.493292052E-1,8.487170423E-1
1.455878484E2,8.238601139E-1,7.999262908E-1,-1.771978238E0,2.111524197E0
1.455978534E2,1.365174581E0,1.002910336E0,-2.944394093E0,3.396908500E0
1.456078594E2,1.624817561E0,8.949470535E-1,-3.664574595E0,4.107318992E0
1.456178644E2,1.824420454E0,6.596223512E-1,-3.999586138E0,4.445256001E0
1.456278694E2,2.111254448E0,5.753164650E-1,-3.994170447E0,4.554314651E0
1.456378744E2,2.433580749E0,6.552688068E-1,-4.052266628E0,4.772060068E0
1.456478804E2,2.507210935E0,6.766498818E-1,-4.284154336E0,5.009784438E0
1.456578854E2,2.398876939E0,7.338325810E-1,-4.417428169E0,5.080038627E0
1.456678904E2,2.239240643E0,8.621928518E-1,-4.230630094E0,4.863723487E0
1.456778954E2,1.790593434E0,8.686221577E-1,-3.844940148E0,4.329468101E0
1.456879004E2,1.200887702E0,8.921279646E-1,-3.549252884E0,3.851651544E0
1.456979064E2,7.241033989E-1,1.059482586E0,-3.245100022E0,3.489627951E0
1.457079114E2,3.746661901E-1,1.311189578E0,-2.915657367E0,3.218796475E0
1.457179164E2,2.738642853E-1,1.411379133E0,-2.545340921E0,2.923312010E0
1.457279214E2,2.050144905E-1,1.454495478E0,-2.090692422E0,2.555109164E0
1.457379274E2,8.652768195E-2,1.470203438E0,-1.292051057E0,1.959178686E0
1.457479324E2,-1.676417193E-1,1.314725536E0,-1.623537898E-1,1.335277399E0
1.457579374E2,-4.514149886E-1,1.163431316E0,7.844402325E-1,1.474006240E0
1.457679424E2,-5.942735767E-1,1.322327062E0,1.513149483E0,2.095550358E0
1.457779474E2,-6.944112378E-1,1.677182593E0,1.978993061E0,2.685435152E0
1.457879534E2,-8.955577952E-1,2.023059286E0,2.005242966E0,2.985932349E0
1.457979584E2,-1.093770804E0,2.494091245E0,1.810758727E0,3.270423960E0
1.458079634E2,-1.355388974E0,2.902795247E0,1.716148438E0,3.634345192E0
1.458179684E2,-1.702592546E0,3.168510852E0,1.990226147E0,4.110873693E0
1.458279744E2,-1.733440994E0,3.342526914E0,2.495405699E0,4.517117826E0
1.458379794E2,-1.452732835E0,3.352542610E0,2.773233227E0,4.587024871E0
1.458479844E2,-1.214729816E0,3.107383475E0,2.633443843E0,4.250461982E0
1.458579894E2,-1.040143651E0,2.818073185E0,2.361881606E0,3.821245872E0
1.458679944E2,-6.702531740E-1,2.559043871E0,1.959739349E0,3.292191241E0
1.458780004E2,-1.785228029E-1,2.232141831E0,1.403188500E0,2.642586897E0
1.458880054E2,3.464329094E-1,1.858531356E0,7.022868526E-1,2.016770037E0
1.458980104E2,8.803410012E-1,1.473138741E0,7.066827893E-2,1.717594840E0
1.459080154E2,1.225742169E0,1.115943008E0,-2.844413137E-1,1.681867867E0
1.459180214E2,1.034576224E0,6.960300395E-1,-1.265191287E-1,1.253320737E0
1.459280264E2,3.904574731E-1,4.973907682E-1,3.565608716E-1,7.259409547E-1
1.459380314E2,-5.285950193E-1,5.283813035E-1,1.040869875E0,1.281409221E0
1.459480364E2,-1.794433885E0,5.515650751E-1,1.875854609E0,2.653874058E0
1.459580414E2,-3.314271998E0,3.723286195E-1,2.609280809E0,4.234545291E0
1.459680474E2,-4.547067664E0,1.978558905E-1,2.859717640E0,5.375216858E0
1.459780524E2,-4.808389379E0,1.731636836E-1,2.358738728E0,5.358567203E0
1.459880574E2,-4.350302718E0,-6.966445819E-2,1.278377928E0,4.534780810E0
1.459980624E2,-3.483385462E0,-4.235167533E-1,2.778479934E-1,3.520019918E0
1.460080684E2,-2.427948126E0,-7.155816668E-1,-3.580776393E-2,2.531456383E0
1.460180734E2,-1.631546829E0,-9.154767738E-1,1.165291607E-1,1.874465744E0
1.460280784E2,-1.092704272E0,-1.125323842E0,3.550423497E-1,1.608232398E0
1.460380834E2,-6.549679676E-1,-1.126812543E0,7.665869290E-1,1.512066488E0
1.460480894E2,-3.343715653E-1,-7.747642601E-1,1.555112026E0,1.769304218E0
1.460580944E2,-7.659647852E-2,-4.686911720E-1,2.223714824E0,2.273861485E0
1.460680994E2,1.604262552E-1,-3.506544529E-1,2.511525303E0,2.540955426E0
1.460781044E2,3.835112733E-1,-2.209978545E-1,2.514175261E0,2.552841200E0
1.460881094E2,4.953679240E-1,-1.360512596E-1,2.170153744E0,2.230127036E0
1.460981154E2,5.370572560E-1,-1.307126056E-1,1.397851161E0,1.503164712E0
1.461081204E2,7.048072949E-1,-1.102967598E-1,4.804253644E-1,8.600739671E-1
1.461181254E2,9.664763349E-1,2.605241552E-2,-3.135446602E-1,1.016398292E0
1.461281304E2,9.298546386E-1,-1.785157862E-1,-1.235123734E0,1.556286662E0
1.461381364E2,8.348196964E-1,-3.778334807E-1,-2.233948621E0,2.414582470E0
1.461481414E2,9.007881296E-1,-3.724116500E-1,-3.097525654E0,3.247271912E0
1.461581464E2,8.653750527E-1,-4.121999060E-1,-3.816267157E0,3.934803395E0
1.461681514E2,6.466576123E-1,-5.373904011E-1,-4.175259885E0,4.259078494E0
1.461781564E2,4.029380625E-1,-6.564484826E-1,-4.238306319E0,4.307728420E0
1.461881624E2,2.440866087E-1,-7.346161079E-1,-4.272925344E0,4.342479717E0
1.461981674E2,-2.384129092E-2,-8.601236683E-1,-4.258813673E0,4.344867666E0
1.462081724E2,-1.343842185E-1,-9.744118837E-1,-4.098239776E0,4.214630102E0
1.462181774E2,-2.207762450E-2,-9.806765905E-1,-3.873337151E0,3.995616934E0
1.462281834E2,-2.303671405E-2,-9.852382958E-1,-3.713796456E0,3.842331234E0
1.462381884E2,-1.825703917E-1,-1.105465528E0,-3.673023237E0,3.840115321E0
1.462481934E2,-3.705507736E-1,-1.150709821E0,-3.515344881E0,3.717403744E0
1.462581984E2,-4.368115675E-1,-1.098807011E0,-3.371664759E0,3.572996563E0
1.462682034E2,-3.961713722E-1,-1.111147560E0,-3.281465610E0,3.487064268E0
1.462782094E2,-3.003451556E-1,-1.012493045E0,-3.012186127E0,3.191960940E0
1.462882144E2,-1.795871423E-1,-8.813680646E-1,-2.547193903E0,2.701343737E0
1.462982194E2,-2.961379378E-1,-8.026458308E-1,-1.909663210E0,2.092546674E0
1.463082244E2,-5.569553308E-1,-8.285487038E-1,-1.120539358E0,1.500766686E0
1.463182304E2,-1.040388795E0,-9.324853009E-1,-3.080471081E-1,1.430674912E0
1.463282354E2,-1.592344026E0,-8.273131871E-1,4.569780296E-1,1.851711513E0
1.463382404E2,-2.101127948E0,-7.496273723E-1,1.248742484E0,2.556567551E0
1.463482454E2,-2.586490116E0,-6.590329519E-1,1.941508901E0,3.300562431E0
1.463582504E2,-2.788814303E0,-5.038829318E-1,2.372877880E0,3.696205170E0
1.463682569E2,-2.900109621E0,-4.552542704E-1,2.311146485E0,3.736213369E0
1.463782619E2,-2.840104324E0,-5.914426473E-1,1.750154675E0,3.388072957E0
1.463882669E2,-2.571535277E0,-7.548182380E-1,9.442189085E-1,2.841494959E0
1.463982719E2,-2.242836681E0,-7.776884526E-1,1.455904073E-1,2.378300291E0
1.464082779E2,-1.860014502E0,-6.376520231E-1,-4.789015800E-1,2.023759070E0
1.464182829E2,-1.548008536E0,-4.231559801E-1,-6.680139828E-1,1.738284814E0
1.464282879E2,-1.402726570E0,-2.416455424E-1,-3.472310543E-2,1.423811818E0
1.464382929E2,-1.400410634E0,-2.410388938E-1,1.519766777E0,2.080610667E0
1.464482979E2,-1.456382667E0,-3.921958503E-1,3.507530662E0,3.818067496E0
1.464583039E2,-1.457722995E0,-6.832184976E-1,5.293991868E0,5.533361885E0
1.464683089E2,-1.435827365E0,-1.078249078E0,6.306873461E0,6.557505177E0
1.464783139E2,-1.476605555E0,-1.399260925E0,6.134012809E0,6.462538839E0
1.464883189E2,-1.626715275E0,-1.373043764E0,4.799665334E0,5.250546551E0
1.464983249E2,-1.847931523E0,-1.073695559E0,2.891415396E0,3.595546698E0
1.465083299E2,-2.120716997E0,-6.519487578E-1,1.026761128E0,2.444732333E0
1.465183349E2,-2.529531219E0,-1.329534048E-1,-5.074663979E-1,2.583355752E0
1.465283399E2,-2.822940407E0,3.372293919E-1,-1.427398311E0,3.181223373E0
1.465383449E2,-2.744076963E0,7.720774645E-1,-1.660017507E0,3.298745234E0
1.465483509E2,-2.501003823E0,1.177124764E0,-1.184235417E0,3.007167497E0
1.465583559E2,-2.169409393E0,1.442477696E0,-2.782824415E-1,2.620022926E0
