"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.314611040E2,-8.607101440E-2,9.445657654E0,-2.346370697E0,9.733103934E0
1.314711450E2,-2.302212524E-1,9.158554688E0,-2.310744781E0,9.448368496E0
1.314811870E2,-4.119433594E-1,8.880283356E0,-2.151176605E0,9.146403151E0
1.314912290E2,-6.075865173E-1,8.703201599E0,-1.943558350E0,8.938249186E0
1.315012700E2,-7.932005310E-1,8.570577393E0,-1.742526398E0,8.781819981E0
1.315113120E2,-9.156459045E-1,8.470735016E0,-1.663341064E0,8.680925217E0
1.315213540E2,-1.048120422E0,8.430618439E0,-1.652264099E0,8.654701632E0
1.315313950E2,-1.104553070E0,8.407117310E0,-1.610800323E0,8.631010174E0
1.315414370E2,-1.040486298E0,8.400081940E0,-1.552421722E0,8.605463470E0
1.315514780E2,-9.786648560E-1,8.440198517E0,-1.671873322E0,8.659670681E0
1.315615200E2,-8.827143860E-1,8.509504395E0,-1.969454498E0,8.778929362E0
1.315715620E2,-8.059240723E-1,8.616980896E0,-2.142344971E0,8.915801442E0
1.315816030E2,-7.812254333E-1,8.690927124E0,-2.229613495E0,9.006314662E0
1.315916450E2,-8.039781189E-1,8.768465881E0,-2.309696960E0,9.103135437E0
1.316016870E2,-8.328680420E-1,8.806187439E0,-2.362986145E0,9.155670915E0
1.316117280E2,-8.485853577E-1,8.751401367E0,-2.406246185E0,9.115763473E0
1.316217700E2,-8.369096375E-1,8.709338837E0,-2.563269653E0,9.117200888E0
1.316318110E2,-7.685018921E-1,8.675359497E0,-2.819686432E0,9.154402719E0
1.316418530E2,-6.771917725E-1,8.601712646E0,-2.957699432E0,9.121186057E0
1.316518950E2,-5.522016907E-1,8.500672760E0,-2.889890442E0,8.995433889E0
1.316619360E2,-5.279521179E-1,8.412356415E0,-3.055446167E0,8.965613485E0
1.316719780E2,-6.330335999E-1,8.448880463E0,-3.548221436E0,9.185542334E0
1.316820200E2,-6.517446899E-1,8.619375916E0,-3.674858093E0,9.392709637E0
1.316920610E2,-5.168751526E-1,8.750952301E0,-3.318898315E0,9.373441851E0
1.317021030E2,-3.993695068E-1,8.956923981E0,-2.932551727E0,9.433230774E0
1.317121440E2,-3.338058472E-1,9.274114380E0,-2.880609741E0,9.716920106E0
1.317221860E2,-3.457809448E-1,9.503437500E0,-3.034938812E0,9.982271403E0
1.317322280E2,-3.845503235E-1,9.665550385E0,-3.209026794E0,1.019159439E1
1.317422690E2,-4.348457336E-1,9.739346924E0,-3.419040070E0,1.033120537E1
1.317523110E2,-5.840853882E-1,9.733359375E0,-3.364104309E0,1.031487461E1
1.317623530E2,-8.782237244E-1,9.685009918E0,-3.113076324E0,1.021087353E1
1.317723940E2,-1.216520233E0,9.652527466E0,-2.808609467E0,1.012617870E1
1.317824360E2,-1.507365417E0,9.661957855E0,-2.665956116E0,1.013572405E1
1.317924770E2,-1.647773438E0,9.726024628E0,-2.931354218E0,1.029094504E1
1.318025190E2,-1.577419739E0,9.790690155E0,-3.552562408E0,1.053406695E1
1.318125610E2,-1.312021637E0,9.886790314E0,-4.403243408E0,1.090222803E1
1.318226020E2,-5.562432861E-1,1.018047958E1,-5.218897247E0,1.145375308E1
1.318326440E2,4.749623108E-1,1.075064392E1,-5.305417328E0,1.199789094E1
1.318426860E2,1.020128632E0,1.144819336E1,-4.919968872E0,1.250231528E1
1.318527270E2,6.402186584E-1,1.253658005E1,-4.512665863E0,1.333941050E1
1.318627690E2,-5.469625854E-1,1.386372025E1,-3.479963379E0,1.430426692E1
1.318728110E2,-1.796264648E0,1.479837662E1,-2.236499176E0,1.507383315E1
1.318828520E2,-2.353106689E0,1.494477219E1,-1.051263885E0,1.516537116E1
1.318928940E2,-2.120041351E0,1.348111588E1,-7.484436035E-4,1.364679674E1
1.319029350E2,-1.495689697E0,1.175400742E1,4.531077576E-1,1.185744849E1
1.319129770E2,-7.676037598E-1,9.614955597E0,-1.233435059E-1,9.646336107E0
1.319230190E2,-1.663041687E-1,7.884703674E0,-1.526675262E0,8.032866641E0
1.319330600E2,5.020559692E-1,7.010371857E0,-3.076252899E0,7.672073101E0
1.319431020E2,9.738748169E-1,7.062912598E0,-3.760480042E0,8.060668500E0
1.319531440E2,1.228195953E0,7.785160675E0,-3.375929718E0,8.574036010E0
1.319631850E2,1.251547394E0,8.860524445E0,-2.639461212E0,9.329631279E0
1.319732270E2,8.089178467E-1,9.912237396E0,-2.228116608E0,1.019172713E1
1.319832680E2,1.550775146E-1,1.078417419E1,-2.184557190E0,1.100430608E1
1.319933100E2,-1.791773987E-1,1.093565918E1,-2.289339294E0,1.117415861E1
1.320033520E2,-3.140469360E-1,1.044602737E1,-2.270628204E0,1.069457179E1
1.320133930E2,-4.351451111E-1,9.642498322E0,-2.267484741E0,9.915069954E0
1.320234350E2,-5.602848816E-1,8.854536896E0,-2.324366455E0,9.171664091E0
1.320334770E2,-6.590794373E-1,8.301586761E0,-2.406994629E0,8.668584175E0
1.320435180E2,-6.819818115E-1,7.967032471E0,-2.427202606E0,8.356435728E0
1.320535600E2,-6.496490479E-1,7.874674530E0,-2.322121124E0,8.235580693E0
1.320636020E2,-5.771997070E-1,7.845335541E0,-2.205214233E0,8.169786966E0
1.320736430E2,-4.159849548E-1,7.834108887E0,-2.208657074E0,8.150120956E0
1.320836850E2,-1.797761536E-1,7.802823944E0,-2.286345520E0,8.132881212E0
1.320937260E2,6.960525513E-2,7.709418182E0,-2.424358521E0,8.081923523E0
1.321037680E2,3.083587646E-1,7.570357361E0,-2.515518951E0,7.983309545E0
1.321138100E2,3.951782227E-1,7.544910278E0,-2.538571014E0,7.970331218E0
1.321238510E2,4.254153442E-1,7.601193237E0,-2.460134125E0,8.000711016E0
1.321338930E2,4.126918030E-1,7.698640594E0,-2.284249878E0,8.040968787E0
1.321439350E2,3.867956543E-1,7.883356476E0,-2.121089172E0,8.172878286E0
1.321539760E2,3.406915283E-1,8.101003876E0,-2.202220459E0,8.401911060E0
1.321640180E2,2.215393066E-1,8.353379059E0,-2.502196655E0,8.722901436E0
1.321740600E2,1.245410156E-1,8.529113617E0,-2.674488373E0,8.939473005E0
1.321841010E2,1.465452576E-1,8.537945251E0,-2.642904053E0,8.938843687E0
1.321941430E2,3.303630066E-1,8.517737274E0,-2.607427826E0,8.914015249E0
1.322041850E2,6.289920044E-1,8.305328979E0,-2.703977051E0,8.757032162E0
1.322142260E2,8.840615845E-1,8.106242981E0,-2.832709351E0,8.632321960E0
1.322242680E2,1.085991669E0,8.136779480E0,-2.971470795E0,8.730188823E0
1.322343090E2,1.166374512E0,8.354426880E0,-3.182082825E0,9.015682398E0
1.322443510E2,1.056952057E0,8.710835724E0,-3.347788239E0,9.391671457E0
1.322543930E2,8.952882385E-1,9.122180328E0,-3.397784271E0,9.775512924E0
1.322644340E2,7.216493225E-1,9.492210846E0,-3.336411896E0,1.008734300E1
1.322744760E2,5.833369446E-1,9.865833893E0,-3.269351349E0,1.040978475E1
1.322845180E2,5.104385376E-1,1.017494110E1,-3.286715240E0,1.070478729E1
1.322945590E2,4.860392761E-1,1.037447617E1,-3.369493103E0,1.091876704E1
1.323046010E2,4.508624268E-1,1.043300446E1,-3.593277740E0,1.104366351E1
1.323146430E2,4.179309082E-1,1.035801041E1,-3.680396576E0,1.100038021E1
1.323246840E2,4.180805969E-1,1.024963577E1,-3.724405060E0,1.091334128E1
1.323347260E2,5.228627014E-1,1.006147705E1,-3.854185181E0,1.078709642E1
1.323447670E2,6.411167908E-1,9.950258331E0,-4.077221375E0,1.077229807E1
1.323548090E2,7.789801025E-1,1.001207977E1,-4.351750488E0,1.094469203E1
1.323648510E2,8.872050476E-1,1.013946487E1,-4.645140381E0,1.118808339E1
1.323748920E2,9.466314697E-1,1.027568161E1,-5.012925568E0,1.147236534E1
1.323849340E2,8.960366821E-1,1.030097900E1,-5.413941650E0,1.167149581E1
1.323949755E2,7.758366394E-1,1.026355682E1,-5.713468781E0,1.177226600E1
1.324050165E2,5.146298218E-1,1.015248779E1,-6.003266144E0,1.180580606E1
1.324150585E2,1.718426514E-1,1.049407745E1,-5.326373749E0,1.176968346E1
1.324251005E2,8.831634521E-3,1.075827805E1,-2.555036774E0,1.105752402E1
1.324351415E2,-5.983058167E-1,1.100691101E1,-9.605525208E-1,1.106493204E1
1.324451835E2,-1.685944061E0,1.209335175E1,-1.062490540E0,1.225644524E1
1.324552255E2,-2.612666931E0,1.355581055E1,-1.257085876E0,1.386240574E1
1.324652665E2,-3.178789673E0,1.429676971E1,-1.715133362E0,1.474598286E1
1.324753085E2,-2.801274719E0,1.460303284E1,-2.419119415E0,1.506478831E1
1.324853505E2,-1.181792450E0,1.306812469E1,-1.062490540E0,1.316439906E1
1.324953915E2,4.233197021E-1,1.087653214E1,-3.815565491E-1,1.089145244E1
1.325054335E2,1.534459076E0,9.168583832E0,-1.084644470E0,9.359163839E0
1.325154755E2,1.417701874E0,8.324339447E0,-2.285597076E0,8.748054631E0
1.325255165E2,5.896238708E-1,7.854616241E0,-2.712060242E0,8.330541601E0
1.325355585E2,-1.402583313E-1,7.486381989E0,-1.733395386E0,7.685717093E0
1.325455995E2,-6.691085815E-1,7.468269653E0,-8.427474976E-1,7.545394705E0
1.325556415E2,-8.327183533E-1,8.207582245E0,-1.082249451E0,8.320402036E0
1.325656835E2,-4.839436340E-1,9.167685699E0,-1.713337097E0,9.338960677E0
1.325757245E2,1.092727661E-2,9.829010468E0,-1.916015625E0,1.001402427E1
1.325857665E2,4.674778748E-1,1.011925690E1,-1.918859711E0,1.031018517E1
1.325958085E2,7.506889343E-1,1.016326538E1,-2.022294617E0,1.038966663E1
1.326058495E2,9.008267212E-1,1.013138168E1,-2.251018982E0,1.041745987E1
1.326158915E2,9.077124023E-1,9.944570160E0,-2.455194397E0,1.028330672E1
1.326259335E2,6.617738342E-1,9.633816376E0,-2.395019531E0,9.949094488E0
1.326359745E2,4.002676392E-1,9.262738037E0,-2.175126801E0,9.523114340E0
1.326460165E2,8.412506104E-2,8.896150360E0,-2.232158203E0,9.172300611E0
1.326560585E2,-2.707868958E-1,8.669821014E0,-2.472258911E0,9.019489237E0
1.326660995E2,-5.095404053E-1,8.414901123E0,-2.344275055E0,8.750189590E0
1.326761415E2,-5.486091614E-1,7.978259125E0,-1.929936676E0,8.226678932E0
1.326861835E2,-5.001100159E-1,7.687264252E0,-1.613794098E0,7.870735232E0
1.326962245E2,-4.562512207E-1,7.568710785E0,-1.547481995E0,7.738749812E0
1.327062665E2,-4.288581848E-1,7.660469971E0,-1.671274567E0,7.852380416E0
1.327163085E2,-4.328997803E-1,7.846682739E0,-1.909129944E0,8.087187977E0
1.327263495E2,-5.646258545E-1,8.153394928E0,-2.077380066E0,8.432802568E0
1.327363915E2,-7.143145752E-1,8.604257355E0,-2.156415710E0,8.899079652E0
1.327464335E2,-7.964936829E-1,8.922345886E0,-2.224224701E0,9.229833900E0
1.327564745E2,-7.298822021E-1,9.043144684E0,-2.284249878E0,9.355692989E0
1.327665165E2,-6.610253906E-1,9.060807953E0,-2.370171204E0,9.388977945E0
1.327765575E2,-5.571414185E-1,8.954978027E0,-2.615660706E0,9.345786160E0
1.327865995E2,-4.601431274E-1,8.782237244E0,-2.803819427E0,9.230429355E0
1.327966415E2,-3.481759644E-1,8.606352997E0,-2.962639160E0,9.108664513E0
1.328066825E2,-2.224374390E-1,8.436306610E0,-3.097658386E0,8.989785043E0
1.328167245E2,-6.152206421E-2,8.263416138E0,-3.075654144E0,8.817453127E0
1.328267665E2,-8.083190918E-3,8.174650726E0,-3.037034454E0,8.720582441E0
1.328368075E2,-7.229965210E-2,8.151748352E0,-3.038531342E0,8.699936847E0
1.328468495E2,-2.472857666E-1,8.189469910E0,-3.079396362E0,8.752785249E0
1.328568915E2,-4.611909485E-1,8.411458282E0,-3.136876831E0,8.989178148E0
1.328669325E2,-5.640270996E-1,8.668174438E0,-3.155288544E0,9.241819110E0
1.328769745E2,-5.974076843E-1,8.884474640E0,-3.166215820E0,9.450698820E0
1.328870165E2,-5.803431702E-1,9.115444336E0,-3.165916443E0,9.667013528E0
1.328970575E2,-4.815486145E-1,9.311686249E0,-3.073408813E0,9.817598056E0
1.329070995E2,-3.736230469E-1,9.493857422E0,-3.001109161E0,9.963913846E0
1.329171415E2,-2.966830444E-1,9.632618866E0,-3.041974182E0,1.010588808E1
1.329271825E2,-3.836521912E-1,9.715396729E0,-3.130739594E0,1.021458041E1
1.329372245E2,-6.372248840E-1,9.823771362E0,-3.332519989E0,1.039318184E1
1.329472665E2,-8.499325562E-1,9.945318604E0,-3.698957977E0,1.064490665E1
1.329573075E2,-8.451425171E-1,1.002989273E1,-4.031865692E0,1.084292189E1
1.329673495E2,-6.909631348E-1,1.008572662E1,-4.395010529E0,1.102340370E1
1.329773915E2,-4.517605591E-1,1.009366013E1,-4.816234589E0,1.119295216E1
1.329874325E2,-8.187973022E-2,1.005638763E1,-5.399870911E0,1.141473795E1
1.329974745E2,7.235952759E-1,1.032313293E1,-5.971981201E0,1.194802173E1
1.330075165E2,1.908830566E0,1.100182159E1,-5.513784027E0,1.245333396E1
1.330175575E2,2.275418243E0,1.137304962E1,-4.109703827E0,1.230501733E1
1.330275995E2,1.393751678E0,1.230815506E1,-3.712579651E0,1.293122084E1
1.330376415E2,-2.359094238E-1,1.378782806E1,-4.002826080E0,1.435905542E1
1.330476825E2,-1.720821533E0,1.470736588E1,-3.350482635E0,1.518201474E1
1.330577245E2,-2.292333069E0,1.464928665E1,-1.860630798E0,1.494383944E1
1.330677665E2,-2.146536255E0,1.330687820E1,-4.849914551E-2,1.347898281E1
1.330778075E2,-1.494791565E0,1.184052750E1,7.735913086E-1,1.195955420E1
1.330878495E2,-5.842350769E-1,9.919422455E0,8.545729065E-1,9.973292702E0
1.330978915E2,-5.777984619E-2,8.269253998E0,2.484832764E-1,8.273188269E0
1.331079325E2,3.628454590E-1,7.170987854E0,-1.417252808E0,7.318697230E0
1.331179745E2,6.481521606E-1,7.191944275E0,-3.223097534E0,7.907750716E0
1.331280165E2,6.336323547E-1,8.048762512E0,-4.016597443E0,9.017600732E0
1.331380575E2,4.453239441E-1,8.726553040E0,-3.478466492E0,9.404826979E0
1.331480995E2,1.152603149E-1,9.376052399E0,-2.909649353E0,9.817825772E0
1.331581415E2,-3.481759644E-1,1.006342300E1,-2.877615967E0,1.047255378E1
1.331681825E2,-6.680607605E-1,1.024200165E1,-2.897823944E0,1.066500289E1
1.331782245E2,-7.861651611E-1,9.905351715E0,-2.768043823E0,1.031484924E1
1.331882665E2,-7.909552002E-1,9.427994385E0,-2.681673431E0,9.833822280E0
1.331983075E2,-7.854167175E-1,8.959917755E0,-2.628384247E0,9.370454063E0
1.332083495E2,-7.936495972E-1,8.507259064E0,-2.617307281E0,8.936086048E0
1.332183915E2,-8.164022827E-1,8.179590454E0,-2.694546661E0,8.650595031E0
1.332284325E2,-7.503895569E-1,8.034242706E0,-2.678080902E0,8.502014918E0
1.332384745E2,-5.831872559E-1,7.912695465E0,-2.598147125E0,8.348725974E0
1.332485165E2,-3.815565491E-1,7.859555969E0,-2.580783234E0,8.281222587E0
1.332585575E2,-1.445993042E-1,7.839048615E0,-2.683619385E0,8.286941845E0
1.332685995E2,1.113684082E-1,7.799231415E0,-2.756966858E0,8.272924503E0
1.332786415E2,2.941383362E-1,7.685617676E0,-2.690205688E0,8.148155808E0
1.332886825E2,4.772076416E-1,7.637717285E0,-2.529739380E0,8.059902840E0
1.332987245E2,6.240522766E-1,7.645650787E0,-2.359543304E0,8.025762382E0
1.333087665E2,6.680607605E-1,7.755971375E0,-2.408940582E0,8.148888996E0
1.333188075E2,7.087760925E-1,7.944429474E0,-2.692301331E0,8.418123881E0
1.333288495E2,7.125183105E-1,8.097710724E0,-2.978955231E0,8.657642611E0
1.333388915E2,6.298901367E-1,8.200247498E0,-3.117417297E0,8.795402845E0
1.333489325E2,5.346881104E-1,8.316555634E0,-3.202440491E0,8.927856074E0
1.333589745E2,4.426295471E-1,8.429570618E0,-3.349135437E0,9.081315427E0
1.333690165E2,4.179309082E-1,8.435408478E0,-3.481609955E0,9.135227983E0
1.333790575E2,5.032534790E-1,8.241112518E0,-3.470832367E0,8.956331667E0
1.333890995E2,5.727090454E-1,8.120313721E0,-3.315006409E0,8.789582360E0
1.333991414E2,5.716612244E-1,8.234675903E0,-3.204536133E0,8.854701328E0
1.334091824E2,4.864883423E-1,8.439599762E0,-3.260669403E0,9.060655606E0
1.334192244E2,2.829116821E-1,8.710686035E0,-3.295995941E0,9.317707844E0
1.334292664E2,-1.945953369E-2,9.123228149E0,-3.198698273E0,9.667747472E0
1.334393074E2,-3.511697388E-1,9.675280151E0,-3.049159241E0,1.015045508E1
1.334493494E2,-6.387217712E-1,1.023706192E1,-2.969674530E0,1.067821938E1
1.334593914E2,-6.667135620E-1,1.069615723E1,-3.147654419E0,1.116960226E1
1.334694324E2,-4.489164734E-1,1.093446167E1,-3.580254822E0,1.151443453E1
1.334794744E2,-1.606159973E-1,1.084360062E1,-4.047583008E0,1.157550863E1
1.334895164E2,1.766326904E-2,1.065125061E1,-4.372557220E0,1.151384854E1
1.334995574E2,3.118016052E-1,1.036714142E1,-4.514911194E0,1.131190808E1
1.335095994E2,6.706054688E-1,9.954748993E0,-4.515210571E0,1.095143213E1
1.335196414E2,9.578581238E-1,9.647288361E0,-4.660408630E0,1.075672225E1
1.335296824E2,1.110540619E0,9.608219604E0,-4.840035095E0,1.081559634E1
1.335397244E2,1.227447510E0,9.680668945E0,-5.227429504E0,1.107013992E1
1.335497664E2,1.178499298E0,9.876910858E0,-5.523962860E0,1.137789059E1
1.335598074E2,1.081650696E0,9.945168915E0,-5.649551697E0,1.148885492E1
1.335698494E2,9.955796814E-1,9.808802490E0,-5.681435394E0,1.137903745E1
1.335798914E2,8.078700256E-1,9.742340698E0,-5.694608002E0,1.131346174E1
1.335899324E2,4.439767456E-1,9.740694122E0,-5.048252106E0,1.098012234E1
1.335999744E2,6.840774536E-2,1.001477417E1,-3.183430023E0,1.050878718E1
1.336100164E2,-5.406756592E-1,1.042641815E1,-1.675465851E0,1.057401113E1
1.336200574E2,-1.559756470E0,1.121857086E1,-1.627864838E0,1.144286312E1
1.336300994E2,-2.677033081E0,1.231264572E1,-2.489772491E0,1.284393701E1
1.336401414E2,-3.343447266E0,1.302441559E1,-2.805016937E0,1.373616253E1
1.336501824E2,-2.930156708E0,1.265393600E1,-1.996847534E0,1.314135894E1
1.336602244E2,-1.783092041E0,1.196911011E1,-1.172661438E0,1.215788423E1
1.336702664E2,-2.668949890E-1,1.055185730E1,-1.245260468E0,1.062843352E1
1.336803084E2,6.987469482E-1,9.372310181E0,-1.386716309E0,9.500075133E0
1.336903494E2,1.022673340E0,8.539591827E0,-1.659299469E0,8.759210242E0
1.337003914E2,7.423063660E-1,7.939340057E0,-1.739532623E0,8.161501886E0
1.337104334E2,5.748046875E-2,7.621999969E0,-1.410816193E0,7.751683035E0
1.337204744E2,-5.917195129E-1,7.544161835E0,-8.931925964E-1,7.619862386E0
1.337305164E2,-1.021176453E0,8.031099243E0,-8.167016602E-1,8.136851848E0
1.337405584E2,-9.181906128E-1,8.876690826E0,-1.294358368E0,9.017431875E0
1.337505994E2,-6.110293579E-1,9.570498047E0,-1.811233521E0,9.759526454E0
1.337606414E2,-2.465373230E-1,9.979148254E0,-2.173330536E0,1.021604357E1
1.337706834E2,4.415817261E-2,1.024783951E1,-2.330803070E0,1.050965306E1
1.337807244E2,2.782713318E-1,1.046443909E1,-2.499951324E0,1.076251258E1
1.337907664E2,4.171824646E-1,1.064930466E1,-2.722837830E0,1.099979894E1
1.338008084E2,4.221221924E-1,1.072070618E1,-2.859803009E0,1.110361208E1
1.338108494E2,2.933898926E-1,1.050455566E1,-2.748584290E0,1.086215830E1
1.338208914E2,4.849914551E-2,1.005713608E1,-2.563718719E0,1.037887238E1
1.338309334E2,-1.567240906E-1,9.489067383E0,-2.441423035E0,9.799362667E0
1.338409744E2,-2.616558838E-1,8.981921997E0,-2.421963501E0,9.306411433E0
1.338510164E2,-3.104544067E-1,8.525221710E0,-2.334245911E0,8.844461042E0
1.338610584E2,-2.414479065E-1,8.175698547E0,-2.223326569E0,8.476055973E0
1.338710994E2,-1.963916016E-1,7.947123871E0,-2.012415161E0,8.200314766E0
1.338811414E2,-1.670526123E-1,7.750283203E0,-1.937870178E0,7.990628081E0
1.338911834E2,-2.067201233E-1,7.737260284E0,-2.038910065E0,8.004066727E0
1.339012254E2,-2.918930054E-1,7.801925812E0,-2.177521820E0,8.105359287E0
1.339112664E2,-3.878434753E-1,7.929460602E0,-2.172881470E0,8.230928373E0
1.339213084E2,-4.507127380E-1,8.069569244E0,-2.134710846E0,8.359310986E0
1.339313504E2,-6.415658569E-1,8.301287384E0,-2.114203491E0,8.590275629E0
1.339413914E2,-8.348139954E-1,8.551267548E0,-2.159409485E0,8.859127519E0
1.339514334E2,-1.008901978E0,8.741821289E0,-2.220332794E0,9.075637739E0
1.339614754E2,-1.116079102E0,8.910071411E0,-2.300565948E0,9.269714602E0
1.339715164E2,-9.913883972E-1,8.753047943E0,-2.498753815E0,9.156553384E0
1.339815584E2,-7.846682739E-1,8.562194824E0,-2.671195221E0,9.003453138E0
1.339916004E2,-7.060816956E-1,8.466094666E0,-2.888992310E0,8.973270686E0
1.340016414E2,-6.988966370E-1,8.442593536E0,-3.070415039E0,9.010731970E0
1.340116834E2,-6.683601379E-1,8.471782837E0,-3.171305237E0,9.070556026E0
1.340217254E2,-6.209088135E-1,8.497080231E0,-3.328478394E0,9.146839269E0
1.340317664E2,-6.182144165E-1,8.621471558E0,-3.344644775E0,9.268150277E0
1.340418084E2,-5.833369446E-1,8.820856934E0,-3.232827301E0,9.412702661E0
1.340518504E2,-5.560935974E-1,8.976682892E0,-3.090173950E0,9.509955356E0
1.340618914E2,-5.887257385E-1,9.170829163E0,-2.977158966E0,9.659926554E0
1.340719334E2,-6.674620056E-1,9.301357727E0,-2.897674255E0,9.765105078E0
1.340819754E2,-7.737409973E-1,9.440717926E0,-2.910697174E0,9.909489802E0
1.340920174E2,-7.926017761E-1,9.665101318E0,-3.052751770E0,1.016669535E1
1.341020584E2,-7.500901794E-1,9.836045837E0,-2.945125580E0,1.029486268E1
1.341121004E2,-7.592211914E-1,1.004156845E1,-2.807561646E0,1.045427741E1
1.341221424E2,-8.282276917E-1,1.016221756E1,-2.971919861E0,1.062021349E1
1.341321834E2,-8.150550842E-1,1.022538620E1,-3.337010651E0,1.078695869E1
1.341422254E2,-6.845265198E-1,1.017000137E1,-3.632346497E0,1.082088007E1
1.341522674E2,-3.585044861E-1,1.005010071E1,-3.937412109E0,1.079982703E1
1.341623084E2,-7.214996338E-2,1.004471191E1,-4.454436951E0,1.098833252E1
1.341723504E2,2.803669739E-1,9.911189575E0,-5.059478760E0,1.113142443E1
1.341823924E2,8.026309204E-1,9.822424164E0,-5.800587616E0,1.143551702E1
1.341924334E2,1.618434448E0,1.019260437E1,-5.993686066E0,1.193452079E1
1.342024754E2,2.469265137E0,1.083836151E1,-4.946613464E0,1.216701834E1
1.342125174E2,2.458038483E0,1.148052612E1,-3.586541748E0,1.227630706E1
1.342225584E2,1.331181793E0,1.254226822E1,-3.169658661E0,1.300489420E1
1.342326004E2,-6.466552734E-1,1.422132660E1,-2.936293945E0,1.453568421E1
1.342426424E2,-2.242187347E0,1.504206985E1,-2.165696411E0,1.536168970E1
1.342526844E2,-2.720143433E0,1.431563049E1,-1.035995636E0,1.460855036E1
1.342627254E2,-2.243534546E0,1.283925064E1,1.913021851E-1,1.303519853E1
1.342727674E2,-1.512155457E0,1.120584732E1,9.201365662E-1,1.134479086E1
1.342828094E2,-7.659571838E-1,9.195527802E0,5.548960876E-1,9.244043035E0
1.342928504E2,-2.392025757E-1,7.505991211E0,-6.017486572E-1,7.533871739E0
1.343028924E2,2.049238586E-1,6.209686890E0,-2.253863068E0,6.609243813E0
1.343129344E2,6.042933655E-1,5.855223999E0,-3.378474426E0,6.786966038E0
1.343229754E2,8.879534912E-1,6.390361176E0,-3.240311737E0,7.219750516E0
1.343330174E2,9.475296021E-1,7.325167236E0,-2.539319458E0,7.810507711E0
1.343430594E2,6.994953918E-1,8.531508636E0,-2.286046143E0,8.860132075E0
1.343531004E2,1.037342834E-1,9.896819458E0,-2.519261169E0,1.021295614E1
1.343631424E2,-4.776567078E-1,1.077728851E1,-2.786904602E0,1.114203486E1
1.343731844E2,-8.970845032E-1,1.109417953E1,-2.487976227E0,1.140506931E1
1.343832264E2,-1.043929138E0,1.097323105E1,-2.136806488E0,1.122797977E1
1.343932674E2,-1.139580231E0,1.057685532E1,-2.014959869E0,1.082721454E1
1.344033100E2,-1.189725952E0,1.002989273E1,-2.125579834E0,1.032144785E1
1.344133520E2,-1.181942139E0,9.469607849E0,-2.299817505E0,9.816293628E0
1.344233930E2,-1.038690033E0,9.065148926E0,-2.519560547E0,9.465938273E0
1.344334350E2,-8.059240723E-1,8.747359772E0,-2.675386505E0,9.182783322E0
1.344434770E2,-5.301974487E-1,8.596024475E0,-2.649939423E0,9.010822662E0
1.344535180E2,-1.966909790E-1,8.458011475E0,-2.583028564E0,8.845828509E0
1.344635600E2,1.236428833E-1,8.321046295E0,-2.492317200E0,8.687159722E0
1.344736020E2,4.140390015E-1,8.172405396E0,-2.439028015E0,8.538647194E0
1.344836440E2,6.722520447E-1,8.018525391E0,-2.465073853E0,8.415774554E0
1.344936850E2,8.273295593E-1,7.949219513E0,-2.490371246E0,8.371171603E0
1.345037270E2,9.002279663E-1,7.909402313E0,-2.497855682E0,8.343161173E0
1.345137690E2,8.518785095E-1,7.953859863E0,-2.491119690E0,8.378261218E0
1.345238100E2,6.795867920E-1,8.072413330E0,-2.472857666E0,8.469989387E0
1.345338520E2,4.944218445E-1,8.126001892E0,-2.496807861E0,8.515304411E0
1.345438940E2,4.111949158E-1,8.211324463E0,-2.617606659E0,8.628255636E0
1.345539350E2,4.370910645E-1,8.238867188E0,-2.725981293E0,8.689128560E0
1.345639770E2,5.254074097E-1,8.259673920E0,-2.772833862E0,8.728509256E0
1.345740190E2,6.039939880E-1,8.283624115E0,-2.921025696E0,8.804296016E0
1.345840600E2,6.626719666E-1,8.358318787E0,-3.235821075E0,8.987277959E0
1.345941020E2,6.490502930E-1,8.475974121E0,-3.369493103E0,9.144226996E0
1.346041440E2,5.969586182E-1,8.517886963E0,-3.254681854E0,9.138036544E0
1.346141860E2,5.346881104E-1,8.589138794E0,-3.228935394E0,9.191584215E0
1.346242270E2,3.444337463E-1,8.771160278E0,-3.362158356E0,9.399787021E0
1.346342690E2,1.053808594E-1,9.051227875E0,-3.275039520E0,9.626095523E0
1.346443110E2,-7.813751221E-2,9.283844147E0,-3.087629242E0,9.784136239E0
1.346543520E2,-1.739382935E-1,9.532926178E0,-3.010689240E0,9.998559183E0
1.346643940E2,-1.791773987E-1,9.824968872E0,-3.115471344E0,1.030865072E1
1.346744360E2,-9.235794067E-2,9.998607788E0,-3.256478119E0,1.051595632E1
1.346844770E2,8.307723999E-2,9.933792572E0,-3.466341705E0,1.052153323E1
1.346945190E2,1.806742859E-1,9.757159882E0,-3.669768677E0,1.042602581E1
1.347045610E2,2.188449097E-1,9.686357117E0,-3.792214050E0,1.040453241E1
1.347146030E2,3.291654968E-1,9.645941162E0,-3.762425995E0,1.035897583E1
1.347246440E2,4.864883423E-1,9.601333923E0,-3.743565216E0,1.031680980E1
1.347346860E2,5.972579956E-1,9.613907776E0,-3.903582458E0,1.039335826E1
1.347447280E2,6.511459351E-1,9.710157623E0,-4.201912079E0,1.060034043E1
