Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
169.676811,1.450524049,-5.560941821,-2.217912047,6.160132126
169.686817,0.746829772,-5.514072295,-0.9294728154,5.641512891
169.696824,0.08891743898,-5.728897828,0.3230083787,5.738685481
169.7068301,-0.08234399915,-5.898051345,1.483291261,6.082264642
169.7168371,0.09171299279,-5.756614215,2.517432745,6.283668206
169.7268431,0.692222625,-5.303108847,3.155453728,6.209591278
169.7368501,1.622407047,-4.615927107,3.563901037,6.053129627
169.7468561,2.613866195,-3.789079358,3.810326385,5.975617628
169.7568631,3.306206934,-2.993476206,3.894599966,5.921132745
169.7668691,3.458757282,-2.154163802,3.986106552,5.70021658
169.7768761,3.063110113,-1.42825142,3.926286027,5.180566345
169.7868821,2.131554519,-0.8732372189,3.673538084,4.336006223
169.7968891,1.339849121,-0.2043768516,3.368364298,3.630818587
169.8068951,0.8966898161,0.5864961221,3.012461823,3.197335854
169.8169021,0.6479410762,1.308349878,2.429755208,2.834663545
169.8269081,0.4727906549,1.963858859,2.040447298,2.871184041
169.8369151,0.2032135481,2.480421624,1.90173497,3.132153106
169.8469211,0.08659258604,3.033524078,1.928427802,3.595636299
169.8569281,-0.1949847615,3.606797965,2.090333403,4.173308562
169.8669351,-0.4051097184,4.313903508,2.381636424,4.944296655
169.8769411,-0.5091948348,5.119157197,2.697384315,5.808694512
169.8869481,-0.8479176056,5.620716153,2.713195479,6.298638269
169.8969541,-1.438355994,6.086391916,2.457804302,6.719660445
169.9069611,-2.075583217,6.646327134,2.363719824,7.353154525
169.9169671,-2.564230351,7.211265814,2.266862013,7.982248763
169.9269741,-2.551798586,7.515329214,1.787686491,8.135580631
169.9369801,-2.51264446,7.901748308,1.332925141,8.398077038
169.9469871,-2.636552807,8.291694442,0.8646470743,8.743638944
169.9569931,-3.032978241,8.363594145,0.569366046,8.914754159
169.9670001,-3.449372501,8.254569885,0.2475393896,8.949713425
169.9770061,-3.574916314,8.202888685,-0.3278837872,8.95404474
169.9870131,-3.229737632,8.288687804,-1.253987437,8.983653776
169.9970191,-2.827711151,8.204570929,-2.223835276,8.958592401
170.0070261,-2.382556776,7.814879149,-2.780287308,8.630116477
170.0170321,-1.499019102,7.469869452,-2.732930709,8.094128622
170.0270391,-0.1026519638,7.063930013,-2.664884613,7.550579757
170.0370451,1.875862795,6.7069306,-2.718990069,7.476274895
170.0470521,4.00342542,6.283877531,-3.125747241,8.079902706
170.0570581,5.125281571,5.467676978,-3.364110741,8.214696816
170.0670651,5.45624801,5.202129187,-3.093184097,8.148654998
170.0770721,6.740338082,5.686150589,-2.796392879,9.251177175
170.0870781,10.48697659,6.373751575,-2.014555827,12.43623023
170.0970851,17.58096714,7.036672633,-0.4217487015,18.94156909
170.1070911,27.02467534,7.273873122,1.522746518,28.02786228
170.1170981,35.72490655,6.739640509,4.032814695,36.57807125
170.1271041,39.48485332,5.203222616,6.758065086,40.39552712
170.1371111,36.71864085,2.876483653,8.931670441,37.89864748
170.1471171,29.5297114,0.5873161941,10.02235333,31.18968358
170.1571241,21.75782156,-1.198249731,10.78370057,24.31309934
170.1671301,16.42800147,-2.000503652,11.59361244,20.20626379
170.1771371,14.18994927,-2.345810241,12.14394653,18.82373298
170.1871431,13.74589417,-2.584144213,11.86811115,18.34337674
170.1971501,13.69858084,-2.765100043,10.68324073,17.59058065
170.2071561,12.74371883,-2.849168386,8.865313899,15.78334314
170.2171631,10.57206995,-2.699821435,7.11171229,13.02436757
170.2271691,7.879781488,-2.583494588,5.826404827,10.13471232
170.2371761,5.149514771,-2.649528363,5.684184755,8.11464474
170.2471821,2.871567022,-2.812430622,5.98204309,7.206975974
170.2571891,1.308104587,-3.125668596,5.346484662,6.329758291
170.2671951,0.1271646613,-3.536881638,3.622654737,5.06451675
170.2772021,-1.155570611,-3.946086454,1.367604684,4.333276394
170.2872081,-2.48136595,-4.255088997,-0.6483348861,4.968228806
170.2972151,-3.848723881,-4.568724874,-1.905091272,6.270191005
170.3072221,-4.996030038,-4.752193544,-2.381835814,7.294984679
170.3172281,-5.275872517,-4.899160386,-1.971324438,7.464765458
170.3272351,-4.87063299,-5.440324872,-1.018277403,7.372726043
170.3372411,-4.404590022,-6.273640226,-0.04868888766,7.665594925
170.3472481,-3.929334766,-7.09815669,0.8312843236,8.155644286
170.3572541,-3.659451265,-7.97250371,1.45685863,8.892403277
170.3672611,-3.83870994,-8.954331325,1.411953476,9.84425498
170.3772671,-4.244675691,-9.845305488,0.7724902779,10.74914197
170.3872741,-4.64629813,-10.49690049,-0.4777607882,11.4891802
170.3972801,-4.821845577,-10.991955,-2.144024583,12.19303535
170.4072871,-4.880269201,-11.35169208,-3.842739841,12.94003826
170.4172931,-4.959710643,-11.43057687,-5.416919053,13.58675197
170.4273001,-4.903531764,-11.15820187,-6.668644786,13.89319675
170.4373061,-4.594732119,-10.93583927,-7.45863695,14.01197377
170.4473131,-4.367677134,-10.89068941,-7.946425713,14.17142904
170.4573191,-4.483022234,-10.76713775,-8.317858393,14.32534509
170.4673261,-4.649560291,-10.6327699,-8.447921519,14.35414869
170.4773321,-4.683254579,-10.68235195,-8.484335639,14.42322668
170.4873391,-4.572669405,-10.8826378,-8.343218937,14.4551172
170.4973451,-4.5797153,-10.83703302,-7.897383946,14.16981828
170.5073521,-4.671512493,-10.87143219,-7.550280361,14.03630295
170.5173591,-4.762138196,-11.00515918,-7.433770496,14.10859428
170.5273651,-4.871536385,-10.99911784,-7.498500343,14.17532954
170.5373721,-5.0189061,-10.99130596,-7.718052766,14.33759267
170.5473781,-5.097145354,-11.0006849,-8.041040679,14.54834335
170.5573851,-5.068150181,-10.83779667,-8.412875648,14.62601995
170.5673911,-4.928637369,-10.57353878,-8.841702842,14.63785837
170.5773981,-4.580736516,-10.15012201,-9.271049854,14.49001343
170.5874041,-4.192877254,-9.598716125,-9.423112544,14.08937972
170.5974111,-3.857757245,-9.126785595,-9.389077072,13.65046792
170.6074171,-3.539599131,-8.696261539,-9.398957112,13.28510902
170.6174241,-3.325554786,-8.135411816,-9.235239751,12.74887812
170.6274301,-3.154841232,-7.467001392,-8.644866267,11.85085844
170.6374371,-2.789278864,-6.168903145,-7.645263117,10.21202677
170.6474431,-1.928124039,-4.401817857,-6.361329165,7.972463327
170.6574501,-0.3772872046,-2.342569422,-4.802544503,5.356716423
170.6674561,1.033996181,-0.01461745441,-3.03672806,3.207971179
170.6774631,1.430195619,2.519728362,-1.17835838,3.127781802
170.6874691,1.12099164,4.996941619,1.15489058,5.249744761
170.6974761,0.9446182734,6.922747237,3.999808917,8.050789052
170.7074815,1.300546476,8.668484341,7.543333869,11.56442509
170.7174885,3.647089958,10.21193059,13.13282998,17.03103094
170.7274955,9.081065047,10.40283048,19.72086915,24.07482719
170.7375015,14.6606361,9.984493779,24.53463153,30.27494858
170.7475085,17.13930473,9.361740754,26.11139872,32.6067953
170.7575145,16.30415393,8.4314236,24.80188671,30.85527384
170.7675215,13.1299017,7.28012438,21.67157513,26.36383315
170.7775275,9.235834998,6.116713822,17.62327409,20.81573025
170.7875345,5.781806944,5.173484847,13.45344568,15.53027488
170.7975405,3.165593969,4.406338339,9.820431433,11.2195221
170.8075475,1.090543141,3.697702288,6.859417799,7.868538561
170.8175535,-0.4594423386,3.148937006,4.587604364,5.583279084
170.8275605,-1.292476295,2.614426358,2.977444895,4.167840959
170.8375665,-1.800288264,2.148633066,2.006365632,3.447196678
170.8475735,-1.953340595,1.786001031,1.360118494,2.975779138
170.8575795,-1.4344521,1.48204405,0.6894282407,2.17472267
170.8675865,-0.7980793016,1.195771973,0.06194189429,1.438971154
170.8775925,-0.160108459,1.049431368,-0.521015566,1.182538851
170.8875995,0.455382763,1.111997745,-1.114505031,1.638912417
170.8976055,0.9736032137,1.198868366,-1.908553993,2.4551511
170.9076125,1.302422702,1.218274983,-2.754340289,3.281293838
170.9176195,1.326886136,1.05708625,-3.509119935,3.897689172
170.9276255,1.307101059,0.8783532402,-4.137899686,4.427440728
170.9376325,1.177343596,0.6695523852,-4.707329028,4.89830429
170.9476385,0.9928876233,0.4696977702,-5.199526591,5.314274984
170.9576455,0.7944335626,0.2701296687,-5.560797395,5.623749852
170.9676515,0.483071668,0.09411327481,-5.887744458,5.908278121
170.9776585,0.1160793637,0.1238001734,-6.15566388,6.158002817
170.9876645,-0.1252035052,0.2452225766,-6.165261499,6.171406597
170.9976715,-0.1587609681,0.1961965969,-5.799344498,5.804833741
171.0076775,-0.06013656646,0.02240799218,-5.182085516,5.182482882
171.0176845,-0.01450599186,-0.04745015502,-4.632871753,4.633137449
171.0276905,-0.09609007224,0.09992569953,-4.134125308,4.136449022
171.0376975,-0.05293871708,0.2714221957,-3.591351083,3.601982109
171.0477035,0.2492276269,0.3553835347,-3.003261521,3.034467273
171.0577105,0.7393332761,0.4374582696,-2.123353214,2.290548472
171.0677165,1.131303643,0.5135302529,-0.8795878798,1.522247053
171.0777235,1.391040909,0.4409721538,0.3942970473,1.511595651
171.0877295,1.434919585,0.255363695,1.440960343,2.049529591
171.0977365,1.296898398,0.07527910084,2.461097746,2.782914751
171.1077425,1.134926943,-0.02931940109,3.185831475,3.38207643
171.1177495,0.9816042513,-0.1919927412,3.407115843,3.550893759
171.1277565,0.7687542725,-0.1797229439,3.438571524,3.528038774
171.1377625,0.4798040246,-0.08966763675,3.257212529,3.293582494
171.1477695,0.2528038571,-0.04178917319,2.841424626,2.852954614
171.1577755,0.1521519699,-0.006536894739,2.392634452,2.397476293
171.1677825,0.01196365904,-0.007096473277,2.014856958,2.014904973
171.1777885,-0.07126714345,0.04266070068,1.899704232,1.901519159
171.1877955,0.09302784886,-0.07176170826,1.863628081,1.867327917
171.1978015,0.3330373038,-0.4511001161,1.614203988,1.70881821
171.2078085,0.5068875966,-0.8308644935,1.358441513,1.671117646
171.2178145,0.6575805035,-1.095274124,1.310127724,1.829883105
171.2278215,0.7786025186,-1.39333945,1.394022989,2.119178331
171.2378275,0.8933183847,-1.709761817,1.491583198,2.438467478
171.2478345,0.9756914737,-1.932373211,1.454295503,2.607875666
171.2578405,1.068862835,-2.039298612,1.163245667,2.579602115
171.2678475,1.140277073,-2.040013727,0.5994267279,2.412716355
171.2778535,1.094334988,-1.96788686,-0.1498442566,2.256679211
171.2878605,0.9843232065,-1.846381426,-1.008236564,2.322618676
171.2978665,0.8244560914,-1.739856559,-1.862239367,2.678575023
171.3078735,0.6148176958,-1.665916763,-2.594884379,3.144313025
171.3178805,0.3356489992,-1.632619501,-3.110532786,3.528954646
171.3278865,0.001864128895,-1.564861381,-3.406695428,3.748915624
171.3378935,-0.3319432532,-1.450682217,-3.490007726,3.794050493
171.3478995,-0.508250144,-1.341416175,-3.395014445,3.68562595
171.3579065,-0.5649290692,-1.238722988,-3.258693629,3.531665848
171.3679125,-0.6086255676,-1.102786626,-3.029942951,3.28132865
171.3779195,-0.6263230428,-0.8955604264,-2.686106206,2.899909581
171.3879255,-0.5945478842,-0.6655821258,-2.233883132,2.40556035
171.3979325,-0.6219397507,-0.5236827734,-1.71546373,1.898385764
171.4079385,-0.7999115266,-0.5184486383,-1.252819163,1.574231018
171.4179455,-1.063929247,-0.5709428939,-0.9781175566,1.553909645
171.4279515,-1.229347855,-0.5973345941,-0.740670315,1.554573022
171.4379585,-1.103159898,-0.653140128,-0.4382704479,1.354855997
171.4479645,-0.7383108173,-0.7789923817,-0.04423711002,1.074192215
171.4579715,-0.4727743558,-0.7690284339,0.3294859242,0.9609793431
171.4679775,-0.1590347823,-0.6457232273,0.8593711317,1.086632086
171.4779845,0.2855157396,-0.6082522228,1.574348196,1.711742459
171.4879905,0.6561263741,-0.6334282869,2.123103538,2.310692937
171.4979975,0.8043326794,-0.5647691113,2.316827055,2.516665018
171.5080045,0.7981955881,-0.483151044,2.144288,2.338487151
171.5180105,0.5833114361,-0.3795807749,1.664002969,1.803673939
171.5280175,0.2712516032,-0.2332468942,1.111680826,1.167825246
171.5380235,0.0356384642,-0.1773472202,0.5346156049,0.5643899198
171.5480305,-0.1899429267,-0.1277590308,0.01020222187,0.229139195
171.5580365,-0.2677907459,-0.03595979154,-0.3236884099,0.4216386805
171.5680435,-0.3048328936,0.09948920488,-0.4877326298,0.5836988205
171.5780495,-0.2846776874,0.2323598716,-0.4729011673,0.5988889794
171.5880565,-0.1071511587,0.2487154108,-0.5354336303,0.6000249152
171.5980625,-0.0348651745,0.2199614355,-0.7026663369,0.7371150483
171.6080695,-0.00560905125,0.3499485478,-0.7572676367,0.8342360104
171.6180755,0.07364557151,0.4436405307,-0.5642294133,0.7215229875
171.6280825,0.1821569936,0.49528694,-0.214921428,0.5698083393
171.6380885,0.2214633659,0.4839708236,-0.01796557009,0.5325378317
171.6480955,0.331176135,0.3231416953,0.01062731445,0.4628294799
171.6581015,0.4385162502,0.2061324781,0.07541855693,0.4903825639
171.6681085,0.4550737377,0.196115613,0.2621897346,0.5606218844
171.6781145,0.4960943674,0.1155678785,0.4570388407,0.6843610581
171.6881215,0.5145139738,-0.01659936816,0.6149469924,0.8019725505
171.6981275,0.5457761854,-0.09233542889,0.7254780793,0.9125326951
171.7081343,0.6187115029,-0.09113294899,0.7513631183,0.9775764286
171.7181413,0.6011126263,-0.07195992887,0.6274992102,0.8719345616
171.7281473,0.5293979882,-0.05940157145,0.4424395126,0.6924907934
171.7381543,0.392817117,-0.0008589559793,0.1849912852,0.4341978821
171.7481603,0.2236739058,0.02566459894,-0.1606849945,0.2766014375
171.7581673,-0.008237995952,0.03909886926,-0.451823709,0.4535870922
171.7681733,-0.1472581793,0.08886452168,-0.6688477957,0.6906078833
171.7781803,-0.1754136191,0.1146864107,-0.8549260783,0.8802394617
171.7881863,-0.168288933,0.1226003247,-0.9215241104,0.9447532433
171.7981933,-0.09877504058,0.1214928621,-0.8018327755,0.8169778602
171.8081993,-0.03300526656,0.04082028955,-0.5125932366,0.5152741696
171.8182063,-0.04587776564,-0.01265512884,-0.2662114495,0.2704319832
171.8282123,-0.1871874263,-0.04902130187,-0.1109678739,0.2230607309
171.8382193,-0.277308807,-0.1163388339,0.04363309264,0.3038729101
171.8482253,-0.2544096487,-0.2504654825,0.2406000602,0.4305178466
171.8582323,-0.2948114969,-0.3729950559,0.3595394433,0.5960769595
171.8682383,-0.4152343916,-0.3316587496,0.3784054846,0.6523862636
171.8782453,-0.5140937783,-0.237178562,0.2732421416,0.6286551925
171.8882523,-0.4437896347,-0.2353334731,0.1340088272,0.5198936903
171.8982583,-0.3027887801,-0.2682538819,0.07070745528,0.4106589032
171.9082653,-0.1684348941,-0.2740537351,0.09742689192,0.3361067726
171.9182713,-0.08186540455,-0.214846876,0.1886452103,0.29740232
171.9282783,-0.02884709224,-0.1980419782,0.2858124858,0.3489148276
171.9382843,0.1350184221,-0.2489484224,0.3684166861,0.4646893004
171.9482913,0.1796396942,-0.274389073,0.4043489957,0.5206322055
171.9582973,0.06236406326,-0.2518585816,0.2483704251,0.3591794671
171.9683043,0.05614328362,-0.2718709695,-0.01253175259,0.2778901531
171.9783103,0.1689836553,-0.2685216844,-0.02224573195,0.3180475489
171.9883173,0.2316790364,-0.184581103,0.2007331592,0.3578256009
171.9983233,0.2933219918,-0.1959521833,0.2680246711,0.4430262671
172.0083303,0.4044766112,-0.2148269954,0.1253853536,0.4748404509
172.0183363,0.4682273416,-0.1911793935,-0.02398820221,0.5063218717
172.0283433,0.5283128911,-0.1479123366,-0.1253485161,0.5627653336
172.0383493,0.6014359774,-0.09777830958,-0.1698680466,0.6325669814
172.0483563,0.5825515904,-0.04706774712,-0.1992380261,0.6174767359
172.0583623,0.5896733529,-0.03630740851,-0.2204125482,0.6305668739
172.0683693,0.5769522967,-0.01859034508,-0.2941330737,0.6478686739
172.0783763,0.507743227,-0.02775468618,-0.4089870071,0.6525671453
172.0883823,0.4121313474,-0.02907294095,-0.4615780342,0.6194770093
172.0983893,0.3532153872,-0.1296918279,-0.3506078213,0.5143023666
172.1083953,0.2706188979,-0.2329098022,-0.188461023,0.4037314962
172.1184023,0.1538496725,-0.2100813952,-0.08052434564,0.2725584058
172.1284083,0.1113347502,-0.1918433449,-0.04357812881,0.226049439
172.1384153,0.2136931472,-0.1921962243,-0.02204166412,0.2882533344
172.1484213,0.2966397385,-0.1866241202,0.02878759682,0.3516424639
172.1584283,0.2253090797,-0.1781664151,-0.02304446161,0.2881640159
172.1684343,0.1126373636,-0.1683398768,-0.08718841732,0.2205160083
172.1784413,0.01251475912,-0.1586054322,-0.1227465051,0.2009452832
172.1884473,-0.04204305198,-0.1565966213,-0.07797437489,0.1799169896
172.1984543,-0.02842638507,-0.147220611,0.02410514653,0.1518651565
172.2084603,0.03451585818,-0.1088336402,0.04198944032,0.1216520399
172.2184673,0.03467256356,-0.02689631492,-0.01409646749,0.04609022473
172.2284733,-0.005508954227,0.08031764656,-0.07586060643,0.110616927
172.2384803,-0.02817532025,0.1197559467,-0.0003566801548,0.1230262682
172.2484873,-0.01054629397,0.1383825445,0.1038202375,0.173319343
172.2584933,-0.03872106604,0.1396025661,0.02283630073,0.1466618357
172.2685003,-0.07804351822,0.1790668863,-0.08685571074,0.2137747763
172.2785063,-0.1546978842,0.2304294133,-0.1132956505,0.2997750061
172.2885133,-0.2412735864,0.2382307684,-0.09059792876,0.3509627148
172.2985193,-0.3067926245,0.2890895578,-0.03847000122,0.4232900045
172.3085263,-0.2961488282,0.3308664519,0.04326530278,0.4461486567
172.3185323,-0.2285257061,0.3132502529,0.07221428275,0.3944168124
172.3285393,-0.2155204387,0.3200634286,0.03602528036,0.3875402929
172.3385453,-0.259333589,0.3661751559,0.05426625431,0.4519767489
172.3485523,-0.2830555967,0.3912564951,0.1760403675,0.5139964268
172.3585583,-0.2617139174,0.3917923924,0.2457198822,0.5313884774
172.3685653,-0.2832401495,0.3969470054,0.2360912722,0.5417850092
172.3785713,-0.3648576686,0.396477474,0.2036620295,0.5760153887
172.3885783,-0.4234474638,0.3538863552,0.2376045316,0.6008321067
172.3985843,-0.4544563813,0.3530297381,0.2652425659,0.6336514951
172.4085913,-0.4758313898,0.3845444763,0.3034038341,0.6828937342
172.4185983,-0.4456017599,0.3807329687,0.3549265748,0.6851944216
172.4286043,-0.4064046209,0.3642604852,0.3682833695,0.6583943022
172.4386113,-0.4136588228,0.3904068947,0.4083771425,0.7002164349
172.4486173,-0.4226895916,0.3296119317,0.4245090258,0.6837531933
172.4586243,-0.459256251,0.2142875898,0.3349583334,0.607480502
172.4686303,-0.4670559251,0.2162835369,0.2617149407,0.5774205708
172.4786373,-0.5109141355,0.1989699313,0.2778982794,0.6146948358
172.4886433,-0.5346543792,0.1420812008,0.3943251139,0.6793634287
172.4986503,-0.5452324309,0.1637150216,0.5800215733,0.8127152253
172.5086563,-0.5260568891,0.1988439238,0.8620503259,1.029274269
172.5186633,-0.3229367138,0.1738435686,0.982062673,1.048311405
172.5286693,-0.07110111907,0.06372383326,0.7816762537,0.787485785
172.5386763,0.1608323443,0.03962014854,0.5751713079,0.5985472685
172.5486823,0.2788243322,0.07875117749,0.5565145969,0.6274179251
172.5586893,0.3110198325,0.0965749526,0.6034116054,0.6856862425
172.5686953,0.3359413234,0.06768035173,0.4969519347,0.603654229
172.5787023,0.2909177263,0.01436368525,0.2466185993,0.3816545198
172.5887083,0.2234026681,-0.005299039185,0.02090555012,0.2244412483
172.5987153,0.1178270233,0.01780184805,-0.1851959378,0.2202218168
172.6087223,0.0271219809,-0.006131682694,-0.3594809711,0.3605548058
172.6187283,0.01578525301,-0.01309016168,-0.4704219478,0.4708687031
172.6287353,0.017816393,-0.02171889782,-0.500147438,0.5009357186
172.6387413,0.06057320729,-0.02407795697,-0.4694068712,0.4739110383
172.6487483,0.1084653387,-0.0465169394,-0.5056876749,0.519276978
172.6587543,0.1244635035,-0.07610823601,-0.5803630507,0.5984186644
172.6687613,0.131626233,-0.0871311146,-0.5874539691,0.6082922506
172.6787673,0.1551726415,-0.1077141908,-0.4394819909,0.4783568918
172.6887743,0.1525383613,-0.1455535698,-0.2267556077,0.3096318765
172.6987803,0.1042715695,-0.1693689868,-0.1088400722,0.2267257709
172.7087873,0.02727017127,-0.2019531807,-0.1149901736,0.2339903619
172.7187942,-0.03076351717,-0.2228183851,-0.2460572666,0.3333745718
172.7288012,-0.02146395922,-0.2015874374,-0.3065034431,0.3674813697
172.7388072,0.00336759422,-0.1990743041,-0.2863241172,0.3487454936
172.7488142,-0.006725394353,-0.2064684007,-0.2584732443,0.3308819267
172.7588202,-0.02612554226,-0.1751106602,-0.2632855028,0.3172783372
172.7688272,0.05014086094,-0.1403162187,-0.2432330614,0.2852456299
172.7788332,0.2040323044,-0.1349896976,-0.1187739068,0.2719533796
172.7888402,0.295588738,-0.1180430049,-0.03509557307,0.3202164148
172.7988472,0.3755950934,-0.06278740168,-0.01256917477,0.3810143254
172.8088532,0.4852558589,-0.01799948394,0.0575061965,0.4889828142
172.8188602,0.5064959063,-0.02297312558,0.08172887206,0.5135615602
172.8288662,0.4223320709,-0.04663096011,0.05195718884,0.4280635163
172.8388732,0.2959938039,-0.05249864101,0.01217097938,0.3008597214
172.8488792,0.1934267709,-0.04855907947,-0.04979664266,0.2055519533
172.8588862,0.1342762277,-0.07097847372,-0.1277493829,0.1984639863
172.8688922,0.11606745,-0.04594566643,-0.1442929101,0.1907959672
172.8788992,0.184360261,0.0275994426,-0.1072051907,0.2150427585
172.8889052,0.3138666956,0.06648254961,0.006401531696,0.3208943933
172.8989122,0.4355812037,0.09586071521,0.05820259988,0.4497863986
172.9089182,0.5096673264,0.0676306504,0.02298949778,0.5146486233
172.9189252,0.447384978,0.06097681135,0.06431937218,0.4560794576
172.9289312,0.3260039804,0.07603397638,0.08534712911,0.345461855
172.9389382,0.1790347632,0.08092487991,0.07906488061,0.2117865387
172.9489442,0.05926609877,0.0799960497,0.04572230279,0.1095553166
172.9589512,-0.004667284079,0.05155226916,0.03942777514,0.06506895918
172.9689582,-0.04388909105,0.03334608614,0.1311466151,0.1422590891
172.9789642,-0.02815207757,0.0503427726,0.2756102639,0.2815811638
172.9889712,-0.0007012273371,0.06948129416,0.4098851395,0.4157330508
172.9989772,0.07449502576,0.05240274668,0.4902258825,0.4986150546
173.0089842,0.1635097843,0.03941578835,0.4687905747,0.4980498538
173.0189902,0.2341742991,0.06769935519,0.3752690381,0.4474903977
173.0289972,0.2647012233,0.04936570287,0.252921313,0.3694223881
173.0390032,0.2502603548,0.05428145707,0.1511364913,0.2973532593
173.0490102,0.2308297283,0.07592229456,0.06217461348,0.2508231266
173.0590162,0.2051374647,0.04409268379,0.02963251948,0.2119047673
173.0690232,0.1667403344,-0.02506262809,-0.003210706115,0.1686439536
173.0790292,0.1118355276,0.008167098463,-0.03594868183,0.1177548066
173.0890362,0.0659078414,0.02310644209,-0.1464411771,0.1622429338
173.0990422,0.09668732878,0.004012651742,-0.2870298761,0.3029037648
173.1090492,0.1926626494,0.009713102281,-0.4601466358,0.4989470586
173.1190552,0.2478846677,0.01539308757,-0.627678135,0.6750285896
173.1290622,0.2388285366,0.06167350709,-0.7116213477,0.7531584387
173.1390692,0.1800533116,0.0916293776,-0.6770830142,0.7065808843
173.1490752,0.1665762835,0.06919682711,-0.5891017145,0.6160979542
173.1590822,0.2043056618,0.04814626604,-0.4882951319,0.5314988262
173.1690882,0.1375979213,-0.008063310385,-0.4325179571,0.4539493233
173.1790952,0.08274084236,-0.02441680312,-0.3857817471,0.3953097313
173.1891012,0.04248331077,-0.03128786623,-0.3999670923,0.4034320726
173.1991082,-0.02895241521,-0.05237000227,-0.4208913535,0.4251239712
173.2091142,-0.063797362,-0.02858528316,-0.4190851486,0.4248759626
173.2191212,-0.05822255351,-0.02016529262,-0.4447795683,0.4490271363
173.2291272,-0.06216058016,-0.002720124722,-0.4471371657,0.451445436
173.2391342,-0.02588529479,0.03175944418,-0.3662245649,0.3685093523
173.2491402,-0.007174241245,0.005033867955,-0.3063654488,0.3064907793
173.2591472,-0.01590238005,0.01659819871,-0.2244810408,0.2256548772
173.2691532,-0.01417668398,0.05047755092,-0.1205912215,0.1314960235
173.2791602,0.0533892085,0.01832078844,-0.03699942648,0.06749086185
173.2891662,0.08217457607,-0.03141825914,-0.02078743637,0.09039848158
173.2991732,0.02133261614,-0.05931415558,0.06982978821,0.09407150942
173.3091802,-0.04667298697,-0.03676553786,0.1879049528,0.1970744625
173.3191862,-0.06359318454,-0.06348146617,0.1816507709,0.2026597943
173.3291932,-0.05809866562,-0.1013258153,0.1214747357,0.1685185071
173.3391992,-0.05002431862,-0.1066467816,0.1549763578,0.194662888
173.3492062,-0.03220419802,-0.1241410661,0.1771928537,0.2187359642
173.3592122,-0.02773926415,-0.0804866311,0.1384082723,0.1624943519
173.3692192,0.03458525732,-0.02648730218,0.1517662364,0.1578946095
173.3792252,0.1167540593,-0.005602509677,0.1560463983,0.1949701949
173.3892322,0.1420616857,-0.03743416697,0.1146627295,0.186360889
173.3992382,0.2018598446,-0.1000230557,0.08328481615,0.2401840318
173.4092452,0.2700787979,-0.1638170555,-0.03946402788,0.3183331498
173.4192512,0.2599221113,-0.1852725363,-0.2291401023,0.3929256966
173.4292582,0.230522384,-0.138131699,-0.3671683055,0.455009341
173.4392642,0.24860943,-0.1180754569,-0.5053643239,0.5754490091
173.4492712,0.2888751112,-0.1372388291,-0.5433378965,0.6304755315
173.4592772,0.3342229729,-0.194238072,-0.5315206736,0.6572272444
173.4692842,0.3026788525,-0.19848432,-0.6245153761,0.7218240561
173.4792912,0.2180199406,-0.1936083269,-0.6844657087,0.7439826511
173.4892972,0.1888404342,-0.1983252758,-0.7466958708,0.7953290816
173.4993042,0.06913755096,-0.1908042946,-0.8807777882,0.9038560681
173.5093102,-0.1150984932,-0.09885302782,-0.9828929776,0.9945341571
173.5193172,-0.2097113395,0.03750667244,-0.9751857626,0.9981847865
173.5293232,-0.2914921787,0.1053279421,-0.982869004,1.030579034
173.5393302,-0.4231079599,0.2258329171,-1.026414388,1.132937487
173.5493362,-0.6266058288,0.3124199483,-1.077468182,1.284982013
173.5593432,-0.8401234134,0.2948882416,-1.113191746,1.425469147
173.5693492,-0.9947140011,0.1916293368,-1.08837324,1.486853744
173.5793562,-1.060860482,0.07863101721,-1.036372197,1.485151551
173.5893622,-1.092836566,-0.1222132391,-1.084009463,1.54411928
173.5993692,-1.072769214,-0.3155868003,-1.311397154,1.723424298
173.6093752,-1.133615559,-0.4372261351,-1.91417726,2.267228598
173.6193822,-1.068244565,-0.4869584584,-2.618710613,2.86982931
173.6293882,-0.7260866283,-0.4487977749,-3.113760449,3.228641412
173.6393952,-0.3980670395,-0.3755388871,-3.327643411,3.372343028
173.6494022,-0.2160676284,-0.381615606,-3.215877392,3.245640629
173.6594082,-0.0596740517,-0.4434241837,-2.789327103,2.824983485
173.6694152,0.06922430903,-0.6262020054,-2.132843245,2.223947226
173.6794212,0.3115861353,-0.8301110798,-1.2593774,1.540195365
173.6894282,0.5927563705,-1.038690618,-0.3725068134,1.252597158
173.6994342,0.8132579425,-1.221839738,0.09019622505,1.470515619
173.7094412,0.9133337693,-1.358310535,0.2881022555,1.661983452
173.7194464,0.8160485262,-1.416352629,0.276970911,1.657921244
173.7294534,0.5282767846,-1.456479146,0.08470802844,1.551638912
173.7394594,0.2594704869,-1.581468351,-0.1793189013,1.612613514
173.7494664,0.04769997731,-1.706373648,-0.4734788722,1.771487668
173.7594724,-0.182241632,-1.760915599,-0.8414301199,1.960112345
173.7694794,-0.3583014415,-1.780554642,-1.305424808,2.236713814
173.7794854,-0.4694225125,-1.79772616,-1.90574733,2.66158782
173.7894924,-0.4306734529,-1.837958804,-2.543213704,3.167255615
